Seq.,sentence,similarity_to_bench,page,cluster
35,"The Goldwater-Nichols Act of 1986 contained a major restructur-
 ing of DoD, to include changes that partially addressed the Blue Ribbon 
 Commission’s findings of diluted authority for execution. ",0.9520863758970358,4,1
36,"Accordingly, 
 the 99th Congress, with the National Defense Authorization Act for Fis-
 cal Year 1987, directed consolidation of the acquisition function within 
 the offices of the Service secretaries. ",0.818100318014881,4,4
37,"Other legislation that year included 
 clarification of roles and responsibilities of the newly created position of 
 the Under Secretary of Defense for Acquisition.",0.6599762241570583,4,4
38,"
 A More Business-Minded 1990s
 The nineties saw further application of reform initiatives originally 
 recommended by the Packard Commission. ",0.8567926363543642,4,3
39,"The Defense Acquisition 
 Workforce Improvement Act (DAWIA) of 1990 addressed the need to 
 improve the quality of the acquisition workforce, establishing formal 
 career paths and standards for education and training. ",1.373008596792016,4,1
40,"Following his 
 inauguration in 1993, President Clinton also signed two reforms into 
 law. ",0.8717591213451743,4,4
41,"The Federal Acquisition Streamlining Act of 1994 exempted pro-
 curement of commercial items from existing laws and expanded the 
 definition of “commercial product” to broaden its applicability. ",0.9074426168006239,4,1
42,"The 
 Clinger-Cohen Act of 1996 eliminated cost accounting standards that 
 had discouraged commercial companies from doing business with the 
 A Publication of the Defense Acquisition University 
 http://www.dau.mil
 103
 ARJ, January 2012, Vol. 19 ",0.8510408955200726,4,0
43,"No. 1 : 099 — 120
 federal government. ",0.4913367275216806,5,4
44,"Both reforms addressed the Blue Ribbon Commis-
 sion’s findings that a reduction in government red tape and commercial 
 innovation was key to improved acquisition outcomes.",0.8991070500317917,5,1
45,"
 William Perry, a commission member, became Secretary of Defense 
 in 1994 and initiated the most severe reforms with the famous “Perry 
 Memo” (1994). ",0.6109019398465244,5,4
46,"Perry directed the armed services to use commercial 
 specifications and standards when contracting for goods and services 
 instead of the index of military specifications and standards then in 
 existence. ",0.7905797298036135,5,1
47,"Perry also mandated Integrated Product and Process Develop-
 ment (IPPD) and Integrated Product Teams (IPTs) to manage program 
 execution. ",0.9503896868089328,5,6
48,"Cost as an independent variable (CAIV) would be used to 
 contain cost growth. ",0.7956252213422806,5,5
49,"Advanced Concept Technology Demonstrations 
 would also employ prototypes to reduce risk and maximize operational 
 utility of new weapon systems (Carter & White, 2000).",0.7512209841179185,5,1
50,"
 In 1997, Secretary of Defense William Cohen undertook a series of 
 additional acquisition reforms under the umbrella of “Defense Reform 
 Initiative (DRI).” ",0.7421600752616222,5,4
51,"His DRI Report identified four areas, or pillars, of 
 reform: Reengineer – adopt modern business practices; Consolidate 
 – streamline organizations to eliminate redundancy and maximize 
 synergy; Compete – apply market mechanisms to improve quality and 
 reduce costs; and Eliminate – reduce excess support structures to free 
 resources and focus on core competencies (Cohen, 1997). ",1.3296017849289496,5,6
52,"DRI was largely 
 a continuation of themes introduced by the Blue Ribbon Commission.",0.5488331489308195,5,4
53,"
 New Century, Old Problems—2000–2005
 With the turn of the century, the Revolution in Military Affairs also 
 called for a concurrent Revolution in Business Affairs. ",0.4816704907694463,5,3
54,"With the experi-
 ence gained since his 1997 appointment, Under Secretary of Defense for 
 Acquisition, Technology, and Logistics (USD[AT&L]) ",0.49552714485283716,5,4
55,"Jacques Gansler 
 put forth a new path for the new century through acquisition reform 
 in response to studies directed by Congress. ",0.7916529030080091,5,4
56,"He noted three clear “top 
 line” goals: reduce cycle times for the development and delivery of new 
 weapon systems; reduce total ownership costs; and right-size the Defense 
 Acquisition Workforce and infrastructure to realize savings through 
 efficiencies, and maximize flexibility in the new business environment 
 (Gansler, 2000). ",0.9683778076929838,5,6
57,"Efforts included increasing reliance on an integrated 
 civil-military industrial base, focus on cost and schedule as priority 
 parameters over performance, and necessary training of the Defense 
 Acquisition Workforce on commercial practices.",1.336368199100758,5,6
58,"
 The More Things Change, Acquisition Reform Remains the Same
 104
 ARJ, January 2012, Vol. 19 ",0.6179198284476065,5,3
59,"No. 1 : 099 — 120
 With his second appointment as Secretary of Defense, Donald H. 
 Rumsfeld brought his own business-minded approach to transforma-
 tion. ",0.38389882829477706,6,4
60,"For Secretary Rumsfeld, buying the right thing was as important 
 as buying it right, and transformational, network-centric capabilities 
 were more important to future conflict than legacy systems (Adler, 
 2007). ",0.6261083276997251,6,1
61,"Following a business-like approach, Rumsfeld sought innovation 
 capabilities from nontraditional defense industries.",0.6898631958197932,6,1
62,"
 Are We There Yet?—2005 to Present
 ",0.2852404756819965,6,5
63,"Despite the extensive reform efforts, by 2005 DoD and Congressional 
 leadership as well as President George W. Bush lost confidence in the 
 acquisition system (Assessment Panel, 2006). ",0.8910136601523838,6,4
64,"On June 7, 2005, Acting 
 Deputy Secretary of Defense Gordon England established the Defense 
 Acquisition Performance Assessment (DAPA) Project to conduct a 
 sweeping and integrated assessment of “every aspect” of acquisition. ",1.003375385156055,6,4
65,"
 DAPA’s major findings included recognition that the industrial base had 
 consolidated significantly since the mid-eighties and that the nature of 
 the post-Cold War security environment placed a premium on flexibility 
 and technological exploitation. ",0.6987958471921325,6,1
66,"DAPA, like previous efforts, identified 
 excessive oversight and complex acquisition processes as cost and 
 schedule drivers, and called for stability of requirements as an essential 
 element for an effective acquisition system.",1.0500570880902165,6,6
67,"
 ",0.0,6,-1
68,"The history of acquisition reform reflects much has been done to 
 study the problem, identify candidate solutions, and execute reforms, 
 only to return to the conclusion that more reform is needed. ",1.297262686419001,6,6
69,"The most 
 recent acquisition reform initiatives of the Obama Administration and 
 the 111th Congress followed suit.",0.7213771105167122,6,4
70,"
 Acquisition Reform in 80 Days
 Secretary of Defense Robert Gates (2009) offered his own convic-
 tions regarding the need for acquisition reform. ",0.6162523646959963,6,4
71,"“We must reform how 
 and what we buy,” he said in his fiscal year 2010 budget recommendation, 
 “meaning a fundamental overhaul of our approach to procurement acqui-
 sition and contracting.” ",0.9139984138816395,6,1
72,"Like President Obama, Gates pulled no punches 
 in his characterization of the breadth and depth needed for acquisition 
 reform. ",0.5835923677102269,6,4
73,"He asserted that dramatic change would be required in order 
 to maintain U.S. military superiority in an environment of shrinking 
 economic resources.",1.0011648275886516,6,5
74,"
 A Publication of the Defense Acquisition University 
 http://www.dau.mil
 105
 ARJ, January 2012, Vol. 19 ",0.3541433218257491,6,0
75,"No. 1 : 099 — 120
 Secretary Gates identified three fundamental steps to accomplish 
 needed reform. ",0.842837600870863,7,1
76,"First, senior leaders must demonstrate commitment and 
 courage to discontinue programs that are either failing or procuring more 
 capability than was needed. ",0.7378241714548863,7,5
77,"Second, performance requirements should be 
 scrutinized and, as necessary, limited to avoid cost and schedule overruns 
 while procuring what is technically feasible. ",1.3862529006352005,7,5
78,"Finally, government program 
 teams should be adequately staffed for proper oversight, cost estimates 
 should be more realistic, and budgets protected for program stability.",1.2413510789949898,7,5
79,"
 Like President Obama, Secretary Gates recognized the challenge 
 in leading acquisition reform. ",0.513232183735938,7,4
80,"It, however, is one thing for the executive 
 branch to agree and another to work with other stakeholders to make 
 The More Things Change, Acquisition Reform Remains the Same
 106
 ARJ, January 2012, Vol. 19 ",0.8175140058298795,7,3
81,"No. 1 : 099 — 120
 tough decisions on specific programs. ",0.5216131905814092,8,5
82,"“To do this,” he said, “the President 
 and I look forward to working with the Congress, industry, and many 
 others” (Gates, 2009).",0.45611749922762906,8,4
83,"
 On May 20, 2009, Senator John McCain issued a floor statement in 
 support of the U.S. Senate Armed Service Committee (SASC)’s Weapon 
 Systems Acquisition Reform Act (Weapon Systems, 2009a), which would 
 be signed into law just two days later. ",0.8727573902371389,8,4
84,"WSARA was as important for its 
 substance as it was for the demonstration of bipartisanship (McCain, 
 2009). ",0.43911280248381046,8,3
85,"Congress was united in its pursuit of acquisition reform and in 
 concert with similar efforts of the President and within DoD, as codified 
 in Department of Defense Instruction 5000.2 (DoD, 2008).",0.7888401169995259,8,4
86,"
 ",0.0,8,-1
87,"The principal aim of WSARA was to improve the likelihood of suc-
 cess of major program acquisitions by focusing on decisions at their 
 inception. ",0.7936162434479176,8,6
88,"WSARA reforms seek reliable and independent baseline cost 
 estimates, rigorous early developmental testing and systems engineering 
 oversight, and strong gatekeeping to prevent programs from proceeding 
 with too much risk of immature technology. ",1.1845278906761985,8,1
89,"The goal of early risk reduc-
 tion sought to facilitate the expanded use of fixed price contracts. ",1.0724123634463214,8,5
90,"Like 
 the President, Congress also called for increased use of competition in 
 WSARA to reduce costs.",1.0888588934670724,8,3
91,"
 A final WSARA reform of note was a strengthening of the “Nunn-
 McCurdy” process. ",0.6766586610578227,8,4
92,"Nunn-McCurdy provisions require DoD to report to 
 Congress when cost growth on a major program breaches a critical cost 
 growth threshold. ",1.0244234418731444,8,1
93,"Characterized by Senator McCain as “a big stick … to 
 wield against the very worst performing programs,” the new legislation 
 required a root-cause assessment of failing programs and presumed 
 program termination within 60 days of notification unless DoD certified 
 in writing to the contrary.",0.8836852041319535,8,3
94,"
 Within the first 80 days of the new presidential administration, key 
 senior leaders in the executive and legislative branches of government 
 united their visions and efforts to re-ignite a transformation of DoD 
 weapons systems procurement. ",0.7238613150408557,8,1
95,"OMB subsequently issued numerous 
 directives (Field, 2009a; 2009b; Gordon, 2009; Orszag, 2009a) as execu-
 tive branch guidelines. ",0.6859404046603603,8,4
96,"Moreover, as the year ended, Under Secretary 
 Dr. Ashton Carter signed out a “Directive-Type Memorandum” (2009) 
 containing WSARA implementation instructions. ",0.830857494009597,8,4
97,"Acquisition reform 
 in the new century did not stop there.",0.6818397831930213,8,3
98,"
 A Publication of the Defense Acquisition University 
 http://www.dau.mil
 107
 ARJ, January 2012, Vol. 19 ",0.3541433218257491,8,0
99,"No. 1 : 099 — 120
 In Search of Efficiency
 On the 65th anniversary of Allied victory in Europe, Secretary Gates 
 spoke publicly on defense spending. ",0.4716223631739086,9,2
100,"Calling upon the memory of Presi-
 dent Eisenhower’s leadership while in office, Secretary Gates agreed, 
 “the U.S. should spend as much as necessary on national defense—but 
 not a penny more” (Gates, 2010). ",0.6279608798778761,9,4
101,"He then went on to recognize that while 
 the continuing demands of the military would require real growth in the 
 defense budget of 2 to 3 percent annually, domestic economic pressures 
 made that level of fiscal support unlikely. ",0.9215667770490323,9,1
102,"Gates concluded that DoD must 
 pursue an Efficiencies Initiative to sustain the necessary growth without 
 commensurate budget increases.",1.1191432902910456,9,1
103,"
 Secretary Gates and Under Secretary Carter asserted that their Effi-
 ciencies Initiative was different from acquisition reform, but key aspects 
 of the initiative constitute a clear continuation of the transformation 
 begun the previous year (Carter, 2010c). ",0.729900828294566,9,3
104,"Objectives included calls for: 
 delivering systems within budget; getting better buying power; restoring 
 affordability programs; removing government impediments to leanness; 
 and avoiding program turbulence. ",1.0531314773246376,9,1
105,"In a subsequent memorandum, Under 
 Secretary Carter endorsed a claim that two-thirds of the savings could 
 be found within existing programs by conducting them more efficiently 
 and affordably (Carter, 2010b). ",0.7025574078476349,9,4
106,"Also noting that roughly half of the nearly 
 $700 billion invested each year on defense is contracted-out, the initia-
 tive also seeks to improve industry productivity. ",0.612397424546206,9,1
107,"Once again, there was 
 recognition that change would be difficult and take time. ",0.6443895941049987,9,5
108,"Further, a total 
 team effort that now included industry would be required.",0.9138730657957491,9,5
109,"
 Under Secretary Carter provided detailed implementation guidance 
 to acquisition professionals in separate memos issued in September and 
 November of 2010 (Carter, 2010a; 2010b). ",0.825630021849967,9,4
110,"These memos culminated 21 
 months of acquisition reform since being sworn in. ",0.49521702693639885,9,4
111,"It is now appropriate 
 to ask the question: Will this latest attempt at acquisition reform succeed 
 where 60 years of effort have failed? ",0.5831655876734634,9,3
112,"One framework for analysis comes 
 from the organizational change and culture models of Kotter and Schein 
 (Kotter, 1996; Schein, 1992).",0.8517282422883861,9,6
113,"
 Why transformations fail. ",0.26107814562111686,9,5
114," John P. Kotter (1996) approached his 
 research by asking why transformation efforts fail. ",0.5455784883420333,9,3
115,"He concluded that 
 eight fundamental errors can thwart success. ",0.7028523700777966,9,5
116,"Using these, he developed 
 an eight-stage process to create major change. ",0.8961431940196944,9,5
117,"This article focuses on the 
 first five, which are foundational to success.",0.667439888732142,9,6
118,"
 The More Things Change, Acquisition Reform Remains the Same
 108
 ARJ, January 2012, Vol. 19 ",0.6179198284476065,9,3
119,"No. 1 : 099 — 120
 Error No. 1: Allowing too much complacency. ",0.29868666562214535,10,5
120," Establishing a sense 
 of urgency is critical to gaining needed cooperation, and the first stage in 
 Kotter’s change process. ",0.9477181945732116,10,5
121,"Without urgency, members of the organization 
 are unlikely to part with old, comfortable ways of doing business. ",0.4938755146910243,10,5
122,"The ur-
 gency must clearly demonstrate that the personal cost of not changing is 
 higher than that of the change being requested. ",1.051236381447129,10,5
123,"The continued existence 
 of the organization and loss of one’s job are good examples.",0.7694029154977824,10,5
124,"
 Error No. 2: Failure to create a sufficiently powerful guiding co-
 alition. ",0.5388970766569415,10,5
125, The second step is creating the guiding coalition. ,0.533605545878678,10,5
126,"This step 
 recognizes the fact that no single person can accomplish steps 3 through 
 8 single-handedly. ",0.5204148522024014,10,5
127,"Building a trusted team of powerful, expert, and cred-
 ible leaders is essential early in the process.",0.7192675542465921,10,5
128,"
 Error No. 3: Underestimating the power of vision. ",0.3267943125558969,10,3
129," Next, success-
 ful change requires developing a vision and a strategy. ",1.0290017456720035,10,6
130,"Compared to 
 authoritarian decrees or micromanagement, Kotter believes that vision 
 has the power to break through forces that support the status quo. ",0.48054885221143573,10,5
131,"Vision 
 provides an image of the future that includes the inherent reason for its 
 goodness. ",0.8009555465661169,10,5
132,"Good vision simplifies, motivates, and organizes.",0.8132136083407353,10,5
133,"
 Error No. 4: Undercommunicating the vision. ",0.2576961116675574,10,3
134," Communicating the 
 vision is step 4 of the process. ",0.5084387114249721,10,5
135,"Elements for successful visioning include 
 simplicity of message, multiple forums for communication, and expla-
 nation of seeming inconsistencies. ",0.5831548415039566,10,5
136,"Most importantly, repetition of the 
 message by leaders is essential. ",0.5066943040915253,10,5
137,"Repeating the vision not only ensures the 
 message is received, but also underscores its importance.",0.4162475911348253,10,5
138,"
 Error No. 5: Permitting obstacles to block the new vision. ",0.38892620909404674,10,5
139," Once the 
 leadership team successfully conveys a sense of urgency and vision, or-
 ganizational members should be empowered for broad-based action. ",0.7946842066377235,10,5
140,"This 
 fifth step recognizes that members who support change may encounter 
 barriers to action. ",0.794926258189446,10,5
141,"These can be structural impediments, lack of skills, 
 bad supervisors, or organizational systems and processes processes that 
 get in the way. ",0.5933952787437872,10,5
142,Removing these barriers will facilitate culture change.,0.876913532724987,10,5
143,"
 How to change culture. ",0.7898383256280632,10,5
144," In  Organizational Culture and 
 Leadership,  Schein (1992, pp. 230–245) described how leaders use 
 primary embedding mechanisms to create or change an organizational 
 climate. ",0.9737775840166167,10,6
145,"Embedding mechanisms teach members of an organization 
 how to perceive, think, feel, and behave in accordance with the desired 
 A Publication of the Defense Acquisition University 
 http://www.dau.mil
 109
 ARJ, January 2012, Vol. 19 ",0.5822042654457064,10,3
146,"No. 1 : 099 — 120
 transformational outcome. ",0.3885884253272809,11,5
147,"The primary mechanisms are: what leaders 
 pay attention to, measure, and control on a regular basis; how leaders 
 react to critical incidents and organizational crises; how leaders allocate 
 resources; deliberate role modeling, teaching, and coaching; how leaders 
 allocate rewards and status; and how leaders recruit, select, promote, 
 and excommunicate members. ",0.993378519857549,11,5
148,"Through these mechanisms, leaders 
 demonstrate, through their own behavior, what is important. ",0.5509619226413626,11,5
149,"Together, 
 the models of Kotter and Schein provide a framework for analysis of the 
 current acquisition reform efforts.",0.8819115032953428,11,6
150,"
 Likelihood of Success
 Historically, acquisition reform has failed to achieve stated goals and 
 objectives. ",0.6679870232428804,11,6
151,"Looking through the prism of Kotter’s eight-stage process and 
 Schein’s embedding mechanisms, we can gain some insight into what to 
 expect of the most recent efforts.",0.5615585534750028,11,6
152,"
 Sense of Urgency or Culture of Complacency?
 Existing statements and actions to create a sense of urgency, step 1 in 
 Kotter’s change process, are unequivocal. ",0.8084062880097441,11,5
153,"In May 2009, President Obama 
 invoked the specter of trillions of dollars of U.S. debt, the economic crisis, 
 and the GAO’s data on procurement inefficiency to argue his case. ",0.579121018825288,11,4
154,"Dur-
 ing the WSARA signing ceremony, he broadened his reform appeal by 
 claiming it would “better protect our nation, better protect our troops” 
 (Obama, 2009a). ",0.7543585577578731,11,3
155,"The SASC (Weapon Systems, 2009b) recorded similar 
 views in part to increase awareness of the need for reform. ",0.8409742622857906,11,1
156,"Additionally, 
 Secretary Gates (2009) tied his imperative to current missions and those 
 in the future, and taking care of people. ",0.6325993344289979,11,1
157,"His Efficiencies Initiative goals 
 alone add to the sense of urgency—which could not be achieved without 
 change. ",0.7274938134228726,11,6
158,"These statements of urgency, coupled with leadership direction, 
 are routinely passed along to the Defense Acquisition Workforce in offi-
 cial communications and other communications media (Carter, 2010d). ",0.567599744364336,11,1
159,"
 Is this enough to overcome the inertia of the acquisition bureaucracy?",0.3213777072667287,11,3
160,"
 Urgency must overcome complacency. ",0.29458846326246835,11,5
161," The statements 
 and their motivational influence appear compelling, and yet challenges 
 lie in human nature and mixed messages (Kotter, 1996). ",0.49556024331188975,11,5
162,"The Defense 
 Acquisition Workforce is comprised of well-compensated employees with 
 little threat to their employment status. ",0.5148447401539562,11,1
163,"Acquisition professional Dave 
 Frick (2010) noted that the culture of DoD is risk averse and permeates 
 the acquisition community. ",0.5704017627513621,11,6
164,"Such caution about the prospects of program 
 The More Things Change, Acquisition Reform Remains the Same
 110
 ARJ, January 2012, Vol. 19 ",0.6555379568552588,11,3
165,"No. 1 : 099 — 120
 failure reinforces complacency to stick with existing “safe” practices. ",0.44324835074604274,12,5
166,"
 Frick challenged the community to embrace agile acquisition, which 
 requires a culture that encourages risk taking and innovative thinking. ",1.0102167515574443,12,6
167,"
 With no direct cause-and-effect relationship (reward or consequences) 
 between the declared urgency and employment or compensation, a 
 problem that the now-failed National Security Personnel System 
 attempted to address, the declared crisis might be safely ignored as 
 someone else’s problem (Corrin, 2009; Risher, 2010).",0.7566798097581041,12,5
168,"
 Mixed messages can also abet status-quo complacency. ",0.32003381545184817,12,5
169,"In the very 
 address President Obama made when signing WSARA, he stated, “As 
 Commander-in-Chief, I will do whatever it takes to defend the American 
 people, which is why I’ve increased funding for the best military in the 
 history of the world” (Obama, 2009a). ",0.9498568291577634,12,4
170,"He went on to say that waste was 
 unacceptable, but if the United States will indeed cover the cost no mat-
 ter what, how urgent can the situation be? ",0.6019367549912548,12,3
171,"Similar mixed messages are 
 also coming from DoD and the SASC in their management of the F-35 
 program. ",0.5231978261665651,12,1
172,"Recently revealed to be over budget and over schedule again, 
 the high-visibility program has already defied attempted reforms by 
 being “too big to fail” (Martin, 2010). ",0.8872372493755929,12,3
173,"The Senate has also continuously 
 added unrequested money to the budget for a second engine source, 
 which DoD says is not needed (Shalai-Esa, 2010; Wolf, 2010).",0.6740797717691803,12,1
174,"
 Culturally, senior leaders may be failing to embed desired behaviors 
 in the Defense Acquisition Workforce largely through how they react to 
 organizational crises and critical incidents. ",0.6754955308231592,12,6
175,"With acquisition personnel 
 feeling little personal risk and hearing mixed messages, the uninten-
 tional consequence may be that the status quo is not changed. ",0.6236884825927176,12,5
176,"A reviewer 
 noted that this is the heart of the arguments posed by Kotter and Schein. ",0.38662757879056464,12,3
177,"
 While leaders may offer platitudes about organizational goals and objec-
 tives, it is essential that they present clear and compelling statements 
 as to why things must change. ",0.7626404518582112,12,5
178,"Such statements must be accompanied 
 with strategies and the means to enforce accountability. ",0.5184325134977538,12,1
179,"Given a path is 
 established, metrics are essential to transforming the culture of acquisi-
 tion professionals and providing consequences for those who do not get 
 on board. ",0.8652438821937373,12,6
180,"In the Jim Collins “Good to Great” (2001) vernacular—get the 
 wrong people off the bus. ",0.48396775438831546,12,3
181,"Collins noted that great organizations have a 
 culture of rigor and discipline. ",0.4319259153302258,12,5
182,"One business leader exemplar interviewed 
 in his book offered, “You can set your objectives for the year, you can 
 record them in concrete. ",0.7637058320286347,12,5
183,"You can change your plans through the year, but 
 A Publication of the Defense Acquisition University 
 http://www.dau.mil
 111
 ARJ, January 2012, Vol. 19 ",0.6380317207877105,12,0
184,"No. 1 : 099 — 120
 you never change what you measure yourself against” (p. 122). ",1.0562202832173382,13,5
185,"Without 
 clearly expressed metrics and a culture of discipline, the status quo will 
 erode the urgency to change.",0.733726336763052,13,5
186,"
 Guiding coalition or top-down direction? ",0.5160252943522775,13,1
187," The President, the 
 Secretary of Defense along with his USD(AT&L), and two of the more 
 powerful committees of Congress comprise a dream team of sorts. ",0.49900479064734676,13,4
188,"But, 
 does that coalition include enough of the procurement enterprise to 
 complete the transformation called for in acquisition reform? ",0.8346307647388572,13,1
189,"The pace 
 of today’s business environment, in addition to DoD’s size, requires a 
 powerful and empowered coalition in place that can decide, act, and 
 lead as a team (Kotter, 1996). ",0.8622875926409834,13,5
190,"Such an entity does not appear to exist for 
 acquisition reform.",0.5129684942736632,13,3
191,"
 ",0.0,13,-1
192,"An examination of the executive branch’s organizational charts 
 reveals many offices within the White House and DoD with roles in 
 acquisition reform. ",0.5277850416855681,13,4
193,"The challenge is identifying a coherent, empowered, 
 and representative coalition. ",0.5655998450786739,13,5
194,"Instead, guidance and decision making 
 appears to be formulated within the Office of the Secretary of Defense 
 and disseminated through top-down directives. ",0.761273876005635,13,1
195,"This approach risks 
 disempowering many constituents at the next level of “key” players. ",0.5414853543025024,13,5
196,"
 Perceived as part of the problem instead of part of the solution, these 
 powerful leaders are a missing ingredient from Kotter’s change coalition 
 that are essential for success.",0.7276191123315666,13,5
197,"
 Culturally, the current approach appears to miss an opportunity to 
 embed desired behavior. ",0.40762540201564906,13,5
198,"Establishing a guiding coalition gives leaders 
 an opportunity to demonstrate preferences simply by whom they select 
 and how their performance is evaluated. ",0.9353118843643498,13,5
199,"Making more formal use of a 
 guiding coalition could also offer opportunities to exercise role model-
 ing and coaching as a tool for transformation. ",0.8561853313099721,13,5
200,"Michael Kotzian, in his 
 Defense Acquisition Review Journal  award-winning paper (2010, pp. ",0.6143239519132733,13,2
201,"
 158–181), asserted, “the importance of leadership…within DoD’s acqui-
 sition community—is paramount…to overcome the resistance to policy 
 change” (p. 161). ",0.7142296912474927,13,6
202,"Kotzian convincingly argued that while the majority 
 of acquisition reform approaches focused on adjustments to processes 
 and procedures, the critical enabler of change is the Defense Acquisition 
 Workforce. ",0.8221893465700469,13,6
203,"The coalition to effectively guide change must come from 
 within the community of practitioners. ",0.7313704834512034,13,5
204,"Despite the substantial efforts 
 of senior acquisition leaders, there are still concerns with achieving 
 The More Things Change, Acquisition Reform Remains the Same
 112
 ARJ, January 2012, Vol. 19 ",0.8371995423626919,13,6
