Seq.,sentence,similarity_to_bench,page,cluster
44,"Although reform was necessary, some within the military services have grown increas-
 ingly concerned about some of the effects, perceiving a growing divide between a military-run 
 requirements process and a civilian-run acquisition process—a divide they regard as inimical 
 to the efficient and effective support of military forces.",0.8171201972467631,5,9
45,"
 This paper focuses on the implementation of the Goldwater-Nichols Act in the Depart-
 ment of the Navy and on related acquisition reforms, but it also assesses the influence of several 
 other factors that, in large part, made passage of the Goldwater-Nichols legislation possible, 
 colored its implementation, and complicated the adoption of common-sense changes during 
 the implementation process.",1.1172919782512385,5,7
46,"
 To thoroughly examine both specific issues and general conditions, ",0.7189851254493201,5,7
47,"the RAND Corpora-
 tion undertook both objective research and an interview process that engaged former officials 
 who served during the initial enactment of the Goldwater-Nichols and acquisition reform leg-
 islation. ",0.7367531915374603,5,10
48,"The two principal authors of this paper were senior officials within the Department of 
 the Navy (DoN) during the implementation of the sweeping changes resulting from the vari-
 ous acts, they participated personally in the promulgation of many applicable internal DoN 
 regulations, and they were familiar with the principal actors on the scene during the mid- to 
 late 1980s and early 1990s. ",0.8010181184534365,5,6
49,"Their knowledge and insight has enabled the interweaving of the 
 research and interview processes. ",0.5021788991811198,5,7
50,"We attempt to highlight where objective research and inter-
 views and personal insights are the predominant basis for comments and observations. ",0.6180963579333303,5,0
51,"When 
 not otherwise indicated, the paper is informed by all three.
 ",0.3530088838681449,5,0
52,"Because of the nature of the convergent issues and the approach taken by the authors, 
 the paper should be of interest to the Department of Defense–wide acquisition community, 
 requirements-generating offices in the three military departments, students of large public 
 policy shifts in defense in the 1980s and 1990s, and members of the U.S. Congress.",0.8388366900252386,5,9
53,"
 1 
   David Packard,  President’s Blue Ribbon Commission on Defense Management, A Quest for Excellence: Final Report to the 
 President , Washington, D.C., June 30, 1986.",0.6525621219551654,5,10
54,"
 iv    The Perfect Storm: The Goldwater-Nichols Act and Its Effect on Navy Acquisition
 This research was sponsored by the Naval Sea Systems Command at the behest of the 
 Chief of Naval Operations and the Office of the Secretary of Defense for Acquisition, Tech-
 nology and Logistics and conducted within the Acquisition and Technology Policy Center of 
 the RAND National Defense Research Institute, a federally funded research and development 
 center sponsored the Office of the Secretary of Defense, the Joint Staff, the Unified Combatant 
 Commands, the Navy, the Marine Corps, the defense agencies, and the defense Intelligence 
 Community.",1.1008339407601517,5,3
55,"
 ",0.0,6,-1
56,"For more information on the RAND Acquisition and Technology Policy Center, see 
 http://www.rand.org/nsrd/about/atp.html or contact the Director (contact information is pro-
 vided on the web page).",0.6024491816562639,6,10
57,"
 v
 Contents
 Preface  . . . ",0.23236440340281744,6,4
58,. . ,0.0,7,-1
59,. . ,0.0,7,-1
60,. . ,0.0,7,-1
61,. . ,0.0,7,-1
62,. . ,0.0,7,-1
63,. . ,0.0,7,-1
64,. . ,0.0,7,-1
65,. . ,0.0,7,-1
66,. . ,0.0,7,-1
67,. . ,0.0,7,-1
68,. . ,0.0,7,-1
69,. . ,0.0,7,-1
70,. . ,0.0,7,-1
71,. . ,0.0,7,-1
72,. . ,0.0,7,-1
73,. . ,0.0,7,-1
74,. . ,0.0,7,-1
75,. . ,0.0,7,-1
76,. . ,0.0,7,-1
77,. . ,0.0,7,-1
78,. . ,0.0,7,-1
79,. . ,0.0,7,-1
80,. . ,0.0,7,-1
81,. . ,0.0,7,-1
82,. . ,0.0,7,-1
83,. . ,0.0,7,-1
84,. . ,0.0,7,-1
85,. . ,0.0,7,-1
86,. . ,0.0,7,-1
87,. . ,0.0,7,-1
88,. . ,0.0,7,-1
89,. . ,0.0,7,-1
90,. . ,0.0,7,-1
91,. . ,0.0,7,-1
92,. . ,0.0,7,-1
93,. . ,0.0,7,-1
94,. . ,0.0,7,-1
95,. . ,0.0,7,-1
96,. . ,0.0,7,-1
97,. . ,0.0,7,-1
98,. . ,0.0,7,-1
99,. . ,0.0,7,-1
100,. . ,0.0,7,-1
101,. . ,0.0,7,-1
102,. . ,0.0,7,-1
103,. . ,0.0,7,-1
104,. . ,0.0,7,-1
105,. . ,0.0,7,-1
106,. . ,0.0,7,-1
107,. . ,0.0,7,-1
108,. . ,0.0,7,-1
109,. . ,0.0,7,-1
110," iii
 Figures  . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . ",0.22840120430654384,7,4
111," vii
 Tables  . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . ",0.2471549898081671,7,4
112," ix
 Summary  . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . ",0.2657428557837605,7,4
113," xi
 Acknowledgments  . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . ",0.1771362951420064,7,4
114," xiii
 Abbreviations  . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . ",0.20440540369782012,7,4
115," xv
 CHAPTER ONE
 Introduction  . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . ",0.36106013732071474,7,4
116," 1
 Objectives and Approaches  . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . ",0.4054825831966195,7,7
117," 1
 How the Paper Is Organized  . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . ",0.6474263085795323,7,4
118," 2
 CHAPTER TWO
 The Context of Goldwater-Nichols  . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . ",0.3397145635408282,7,0
119," 5
 Timeline  . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . ",0.3100923836520607,7,0
120," 5
 Operational Shortcomings  . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . ",0.42170504927635194,7,7
121," 5
 Vietnam  . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . ",0.24999534676310492,7,4
122," 6
 The SS  Mayaguez  Rescue Attempt  . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . ",0.2514330029463751,7,4
123," 7
 Lebanon  . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . ",0.2076009018746634,7,4
124," 7
 Grenada and Operation Urgent Fury  . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . ",0.34400476859818635,7,2
125," 7
 The Iranian Hostage Rescue  . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . ",0.30269714018995636,7,4
126," 8
 Summary of Military Operational Deficiencies  . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . ",0.4770000857353079,7,9
127," 8
 Acquisition Shortcomings  . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . ",0.33353201437277913,7,9
128," 9
 Fraud  . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . ",0.17623348116346713,7,0
129," 9
 Poor Outcomes  . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . ",0.468846326849612,7,0
130," 10
 Budget Shortfalls  . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . ",0.6556805984628525,7,7
131," 10
 The Context in Summary  . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . ",0.31818190140902375,7,0
132," 11
 CHAPTER THREE
 ",0.31761540047740733,7,4
133,The Goldwater-Nichols Act and the National Defense Authorization Act of 1987  . . . . . . . . . . . . . . . . ,0.7158143310678496,7,10
134," 13
 Key Players  . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . ",0.39708332507045535,7,0
135," 13
 Key Provisions of Goldwater-Nichols  . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . ",0.5306849633484141,7,7
136," 14
 ",0.0,7,-1
137,The Chain of Command and the Provision of Military Advice to the Civilian Leadership  . . . . . . . . . ,0.6689359795888111,7,1
138," 14
 Interaction Among the Military Services  . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . ",0.31050267815589905,7,9
139," 14
 vi    The Perfect Storm: The Goldwater-Nichols Act and Its Effect on Navy Acquisition
 The Management of Officers  . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . ",0.6927971275817559,7,2
140," 15
 The Acquisition of Military Equipment  . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . ",0.4878751039505005,8,3
141," 15
 The National Defense Authorization Act for Fiscal Year 1987  . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . ",0.7596307518781719,8,10
142," 16
 CHAPTER FOUR
 Acquisition Before and After Goldwater-Nichols  . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . ",0.3726996239491676,8,6
143," 17
 The Office of the Secretary of Defense  . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . ",0.29557299921780944,8,3
144," 17
 The Navy  . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . ",0.19574477380981845,8,1
145," 18
 Navy History and Culture  . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . ",0.38654341253870056,8,10
146," 18
 Acquisition Changes in the Navy  . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . ",0.6586468169279642,8,3
147," 19
 Before the Storm  . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . ",0.1164298361496179,8,4
148," 19
 After the Storm  . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . ",0.1164298361496179,8,4
149," 24
 Summary of Key Changes in Navy Acquisition  . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . ",0.75191351603198,8,7
150," 28
 The Army  . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . ",0.2976483340001917,8,1
151,"29
 Before the Storm  . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . ",0.1164298361496179,8,4
152,"29
 After the Storm  . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . ",0.1164298361496179,8,4
153,"29
 Summary of Key Changes in Army Acquisition  . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . ",0.681103750629577,8,7
154,"37
 The Air Force  . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . ",0.29540623152200507,8,1
155,"37
 Before the Storm  . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . ",0.1164298361496179,8,4
156,"37
 After the Storm  . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . ",0.1164298361496179,8,4
157," 41
 ",0.0,8,-1
158,"A Comparison of the Before and After, by Department  . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . ",0.36469420210380976,8,2
159," 41
 CHAPTER FIVE
 How Navy Implementation Affected Acquisition . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . ",0.6567443664967751,8,3
160," 45
 Increasing Civilian Control of the Acquisition Process: Constructing an Impenetrable Wall  . . . . . . . . . ",0.7690574896829199,8,0
161," 45
 A Blended Workforce and the Engagement of Operational Officers in the  
 Business of Acquisition  . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . ",0.5066340584719571,8,9
162," 46
 Unintended Consequences  . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . ",0.2789597809314728,8,0
163," 48
 CHAPTER SIX
 Conclusions, Recommendations, and Issues That Warrant Further Study  . . . . . . . . . . . . . . . . . . . . . . . . . ",1.2741398753784015,8,7
164," 51
 APPENDIX
 Former Positions of Interviewees  . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . ",0.3513702358417771,8,2
165," 55
 References  . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . ",0.29485610602640927,8,4
166," 57
 vii
 Figures
  
 2.1. ",0.19748614080752572,8,4
167,"
 Events Contributing to the Context of Goldwater-Nichols  . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . ",0.30944945698689574,9,0
168," 6
  
 4.1. ",0.0,9,-1
169,"
 Navy Acquisition Before Goldwater-Nichols  . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . ",0.0,9,-1
170," 24
  4.2. ",0.0,9,-1
171,"
 Navy Acquisition in 1987  . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . ",0.0,9,-1
172," 26
  
 4.3. ",0.0,9,-1
173,"
 Subsequent Changes to Navy Acquisition Procedures  . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . ",0.720589242339516,9,7
174," 27
  
 4.4. ",0.0,9,-1
175,"
 Army Acquisition Before Goldwater-Nichols  . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . ",0.175062879285744,9,4
176," 36
  
 4.5. ",0.0,9,-1
177,"
 Army Acquisition in 1993  . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . ",0.175062879285744,9,4
178,"37
  4.6. ",0.0,9,-1
179,"
 Air Force Acquisition Before Goldwater-Nichols  . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . ",0.3545413655320144,9,3
180," 40
  
 4.7. ",0.0,9,-1
181,"
 Air Force Acquisition in 1994  . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . ",0.3545413655320144,9,3
182," 41
  
 5.1. ",0.0,9,-1
183," 
 The Navy Gate System  . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . ",0.26612996986668896,9,2
184," 47
 ix
 Tables
  
 4.1. ",0.24380527886859693,9,4
185,"
 Acquisition Responsibilities in the Department of the Navy  . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . ",0.35414322105717627,10,3
186," 20
  4.2. ",0.0,10,-1
187,"
 Acquisition Responsibilities in the Department of the Army  . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . ",0.2734373539686203,10,1
188," 30
  
 4.3. ",0.0,10,-1
189,"
 Acquisition Responsibilities in the Department of the Air Force  . . . . . . . . . . . . . . . . . . . . . . . . . . . ",0.35760170221328735,10,3
190," 38
 xi
 Summary
 The Goldwater-Nichols Department of Defense Reorganization Act passed in 1986 was one 
 of the most sweeping pieces of legislation to affect the Department of Defense and the mili-
 tary services in decades. ",0.6428396071140162,10,10
191,"Its passage resulted from dissatisfaction on the part of Congress and 
 other influential policymakers with what they perceived as the U.S. military’s stubborn refusal 
 to deal with long-festering problems. ",0.5496319855212878,11,0
192,"These problems included an inability on the part of the 
 military services to mount effective joint operations and an inefficient, unwieldy, and at times 
 corrupt system for acquiring weapon systems. ",0.733367084555089,11,9
193,These perceptions had some basis in reality. ,0.3558550264489463,11,0
194,"The 
 historical landscape was littered with examples of mishandled military operations, including 
 the Vietnam War and the failed attempts to rescue both the crew of the SS  Mayaguez  and the 
 Americans taken hostage in Iran. ",0.633592284478639,11,4
195,"The acquisition process fared no better in terms of success, 
 as proven by the Ill Wind investigation, huge cost overruns, and such flawed systems as the 
 A-12 Avenger.
 ",0.8253141362558281,11,0
196,"But Goldwater-Nichols was only one manifestation of widespread discontent with the 
 Department of Defense’s operational and acquisition capabilities. ",0.5671622988684771,11,9
197,"Between 1986 and 1990, a 
 remarkable number of events changed how the department was organized, conducted military 
 operations, and did business. ",0.9069054090002324,11,9
198,"The climate surrounding the enactment of Goldwater-Nichols 
 was indeed a “perfect storm,” a confluence of disparate currents, some flowing from long-
 standing problems and others from more-recent events. ",0.5073403325376649,11,0
199,"These currents not only facilitated the 
 passage of Goldwater-Nichols but also shaped its implementation in the military departments.",0.5532148676525137,11,9
200,"
 This paper focuses on the implementation of Goldwater-Nichols in DoN. ",0.8538585874703659,11,2
201,"It argues that 
 the implementation of the act in DoN had three undesirable consequences:
 • It erected an impenetrable wall between a military-controlled requirements process and a 
 civilian-driven acquisition process to the overall detriment of acquisition in DoN.
 • ",0.8102707430224941,11,9
202,"Its personnel policies deprived the DoN of a blended acquisition workforce composed of 
 line officers with extensive operational experience who provided valuable perspective that 
 those who spent most of their careers in acquisition assignments lacked.",0.6820621637347102,11,9
203,"
 • It created a generation of line officers who had little or no understanding of or apprecia-
 tion for the acquisition process.",0.4238763217422153,11,7
204,"
 These consequences were unintended by those who crafted the legislation but were exacerbated 
 by DoN’s overly restrictive interpretation of the legislation.",0.43842042126568603,11,0
205,"
 xii    The Perfect Storm: The Goldwater-Nichols Act and Its Effect on Navy Acquisition
 To rectify the situation, we recommend that DoN
 • change its directives to eliminate the wall between the requirements and acquisition pro-
 cesses and spell out a continuing role for the Chief of Naval Operations and the Com-
 mandant of the Marine Corps that is more in line with the practices of the other military 
 services
 • create an acquisition oversight body co-chaired by the Assistant Secretary of the Navy 
 for Research, Development and Acquisition; the Vice Chief of Naval Operations; and, 
 in matters of priority interest to the Marine Corps, the Assistant Commandant of the 
 Marine Corps
 • create desirable career opportunities for line officers in the material establishment.",1.228819452107556,11,5
206,"
 In the final analysis, institutional balance is a central element of concern. ",0.595007830592013,12,7
207,"Violent storms 
 disturb the evolved balance of nature, with that equilibrium being restored over time. ",0.44980956178075315,12,0
208,"The 
 authors observe that the “perfect storm” addressed in this paper distorted the balance of actors 
 and forces that was key to institutional governance. ",0.5029283926429514,12,7
