Seq.,sentence,similarity_to_bench,page,cluster
104,The Vice Chairman of the Joint Chiefs of Staff serves as the JROC Chairman. ,0.6336113832454352,7,1
105,"Each 
 military service has a representative on the JROC. ",0.3319937586784363,7,4
106,"Combatant Commands can serve as voting members and are 
 encouraged to participate when issues related to the jurisdiction of the particular combatant command are before the 
 council. ",0.8239788020193379,7,4
107,"See CJCSI 5123.01F, p. A-4. ",0.19795815035512954,7,1
108,"
 Defense Acquisitions: How DOD Acquires Weapon Systems 
  
 Congressional Research Service 
 5 
 Secretary of Defense on “the priorities of the requirements identified by the commanders of the 
 unified and specified combatant commands” and on the “extent to which the program 
 recommendations and budget proposals of the military departments and other components of the 
 Department of Defense” conform to the priorities established in strategic plans. ",1.083153412444124,7,4
109,"13  Ultimately, the 
 Secretary of Defense, as head of DOD, has authority, direction, and control over requirements and 
 acquisitions (subject to the President and Congress). ",0.7814635392942892,8,4
110,"14  
 The Budgeting Process: Planning, Programming, Budgeting and 
 Execution System (PPBE) 
 ",0.9574770520376804,8,6
111,"The Planning, Programming, Budgeting, and Execution system develops DOD’s proposed budget 
 for all acquisitions, including MDAPs. ",1.1921348637959033,8,5
112,"15  The PPBE is intended to provide DOD with the best mix 
 of forces, equipment, manpower, and support within fiscal constraints. ",0.8060476809610799,8,11
113,"16   
 The PPBE is an annual process consisting of four stages: planning, programming, budgeting, and ",0.8566387900016139,8,6
114,"
 execution. ",0.5183011118716504,8,6
115," 
 •  
 Planning:  During this stage, a national defense strategy is defined and a plan is 
 developed for executing the strategy. ",1.2436717092749034,8,5
116,"The plan sets forth priorities for developing 
 programs (including military force modernization, readiness, and business 
 processes and infrastructure support) and is published in the Joint Programming 
 Guidance. 17  This document helps guide the DOD components’ efforts to propose 
 or modify acquisition programs. ",1.2539583194075061,8,5
117,"18   
 •  
 Programming:  During this stage, proposed programs are fleshed out and a 
 Program Objective Memorandum (a document that outlines the anticipated 
 missions and objectives of the proposed weapon system and anticipated budget 
 requirements) is submitted. ",0.9368384410746328,8,5
118,"These memoranda are reviewed and, as deemed 
 appropriate, integrated into an overall defense program. ",0.7842975818457445,8,5
119," 
 •  
 Budgeting:  Budgeting occurs concurrently with the programming stage. ",0.5935494494146973,8,6
120,"
 Proposed budgets are reviewed in a different manner than proposed programs. ",0.848083832687658,8,0
121,"
 Upon completion of a program decision or as a result of a budget review, 
 Program Budget Decisions are issued. ",1.1012870251482985,8,5
122," 
 •  
 Execution:  During execution, programs are evaluated and measured against 
 preestablished performance metrics, including rates of funding obligations and 
 expenditures. ",1.2253183075173724,8,0
123,"
                                                                  
 13  10 U.S.C. §153(a)(4). ",0.0,8,-1
124,"
 14  10 U.S.C. §113. ",0.0,8,-1
125,"
 15  DAU offers an online course on PPBE at https://learn.dau.mil/html/clc/Clc.jsp. ",0.46659877923824106,8,1
126,"
 16  Department of Defense Directive 7045.14,  The Planning, Programming, Budgeting, and Execution (PPBE) Process , 
 January 25, 2013, p. 2. ",1.0236540614857284,8,6
127,"
 17  See https://dap.dau.mil/aphome/ppbe/Pages/Programming.aspx. ",0.4404211210084464,8,1
128,"
 18  DOD components include the Office of the Secretary of Defense; the Military Departments; the Chairman, Joint 
 Chiefs of Staff and Joint Staff; the Unified Combatant Commands; the Defense Agencies; and DOD field activities. ",0.8548409401875696,8,4
129,"
 Defense Acquisitions: How DOD Acquires Weapon Systems 
  
 Congressional Research Service 
 6 
 The Defense Acquisition System 
 ",0.37496074723942774,8,4
130,"The Defense Acquisition System is the management process by which DOD develops and buys 
 weapons and other systems. ",0.7560649604167297,9,11
131,"19  It is governed by Directive 5000.01,  The Defense Acquisition 
 System , 20  and Instruction 5000.02,  Operation of the Defense Acquisition System , 21  and utilizes the 
 procedures described in the Defense Acquisition Guidebook. ",0.733958501226778,9,4
132,"22  
 The Defense Acquisition System is not intended to be a rigid, one-size-fits-all process. ",0.4458546753226869,9,0
133,"Acquiring 
 information technology systems is different than acquiring missiles, which is different than 
 acquiring a nuclear attack submarine. ",0.5035536495163692,9,10
134,"As Instruction 5000.02 states: 
 the structure of a DOD acquisition program and the procedures used should be tailored as 
 much as possible to the characteristics of the product being acquired, and to the totality of 
 circumstances associated with the program including operational urgency and risk factors. ",0.9728545983701362,9,5
135,"
 Despite these differences, and the variations of the process contained in the 5000.02 instruction, 
 the general framework of the acquisition system remains the same. ",0.5951680716633331,9,0
136,"This section of the report 
 outlines that framework (based on the hardware-intensive model), pointing out selected instances 
 where deviations may occur. ",0.6410075243907727,9,0
137," 
 Generally, the defense acquisition system uses “milestones” to oversee and manage acquisition 
 programs (see  Figure 2 ). ",0.7579462074824083,9,5
138,"The milestones serve as gates that must be passed through before the 
 program can proceed to the next phase of the acquisition process. ",0.6003253097002684,9,5
139,"To pass a milestone, a program 
 must meet specific statutory and regulatory requirements and be deemed ready to proceed to the 
 next phase of the acquisition process. ",0.7189877761473733,9,7
140,"There are three milestones: 
 •  
 Milestone A—initiates technology maturation and risk reduction. ",0.6257903029206385,9,7
141,"
 •  
 Milestone B—initiates engineering and manufacturing development. ",0.5093150704601962,9,7
142,"
 •  
 Milestone C—initiates production and deployment. ",0.46300176425960016,9,7
143,"
                                                                  
 19  The policies and regulations governing the defense acquisition process are set forth in Department of Defense 
 Directive 5000.01,  The Defense Acquisition System  (a 10-page document that describes the overarching principles of 
 the acquisition system), and the more detailed Department of Defense Instruction (DODI) 5000.02,  Operation of the 
 Defense Acquisition System  (a 150-page document that describes the process and requirements associated with 
 acquisitions). ",1.0381107291860643,9,5
144,"The Defense Acquisition Guidebook serves as a reference for acquisition professionals and contains best 
 practices, detailed guidance, and additional background information. ",0.6858397369009626,9,5
145,"Whereas Directive 5000.01 (issued May 12, 2003, 
 and certified as current November 20, 2007) and Instruction 5000.02 (issued as a new interim instruction November 26, 
 2013) are static documents, the Defense Acquisition Guidebook is constantly updated to reflect best practices and 
 updated guidance. ",0.9404534691127586,9,5
146,"As of September 16, 2013, the guidebook was more than 1,200 pages. ",0.36102257302208846,9,1
147,"
 20  Department of Defense,  The Defense Acquisition System,  DOD Directive 5000.01, Certified Current, November 20, 
 2007. ",0.6064391238179043,9,4
148,"
 21  Office of the Under Secretary of Defense (AT&L),  Operation of the Defense Acquisition System , DOD Instruction 
 5000.02, November 26, 2013. ",0.5211318481621926,9,4
149,"
 22  The Guidebook can be viewed at https://acc.dau.mil/CommunityBrowser.aspx?id=654219. ",0.39445639479792083,9,1
150,"
 Defense Acquisitions: How DOD Acquires Weapon Systems 
  
 Congressional Research Service 
 7 
 Figure 2. ",0.38733364268683546,9,4
151,"Defense Acquisition Milestones 
  
 Source:  CRS graphic based on DODI 5000.02, p.12. ",0.5399014051493558,10,0
152,"
 Each acquisition program, such as the F-35, Littoral Combat Ship, or Joint Light Tactical Vehicle, 
 is managed by an acquisition program office. ",0.552309739631377,10,11
153,"The program office is headed by a Program 
 Manager. ",0.5695091265300126,10,4
154,Program managers can be military officers or federal civil servants. ,0.6138723781734396,10,4
155,"They are supported 
 by a staff that can include engineers, logisticians, contracting officers and specialists, budget and 
 financial managers, and test and evaluation personnel. ",1.1313472500995854,10,10
156,"Program managers usually report to a 
 Program Executive Officer. 23  Program executive officers can have many program managers who 
 report to them. ",0.6625601360995511,10,4
157,"Like program managers, program executive officers can be military officers or 
 federal civil servants. ",0.6295733986934687,10,4
158,"They, in turn, report to a Component Acquisition Executive. ",0.4141667377008273,10,9
159,"24  Most 
 component acquisition executives report to the Under Secretary of Defense for Acquisition, 
 Technology, and Logistics, who also serves as the Defense Acquisition Executive. ",0.6285550074719523,10,4
160,"25   
 The official responsible for deciding whether a program meets the milestone criteria and proceeds 
 to the next phase of the acquisition process is referred to as the Milestone Decision Authority 
 (MDA). ",0.7180472232533498,10,9
161,"Depending on the program, the MDA can be the Under Secretary of Defense 
 (Acquisition, Technology, & Logistics), the head of the relevant DOD component, or the 
 component acquisition executive. ",0.6678189770666878,10,9
162," 
 Entering the Defense Acquisition System—Materiel Development Decision 
 For a program to enter the Defense Acquisition System, it must pass a Materiel Development 
 Decision review, which determines whether a new weapon system is required to fill the identified 
                                                                  
 23  Some program managers are labeled “Direct Reporting Program Managers” and report directly to the component 
 acquisition executive or milestone decision authority. ",1.0100285755620713,10,5
163,"
 24  The component acquisition executive for one of the military services (e.g., the Army or the Air Force) is known as 
 the Service Acquisition Executive. ",0.45401855885212133,10,10
164," 
 25  DODD 5000.1 states that the Defense Acquisition Executive takes precedence on all acquisition matters after the 
 Secretary and the Deputy Secretary of Defense. ",0.6793969144651197,10,4
165,"Examples of some other reporting chains include the Defense 
 Information Systems Agency (DISA) acquisition executive, who reports to the director of DISA, and the Special 
 Operations Command (SOCOM) acquisition executive, who reports to the SOCOM commander. ",0.7465355721722498,10,4
166,"
 Defense Acquisitions: How DOD Acquires Weapon Systems 
  
 Congressional Research Service 
 8 
 gap (or whether a non-materiel solution, such as a change in training or strategy, is sufficient). ",0.8557499704633504,10,11
167,"
 The Material Development Decision is based on the requirements validated by the JROC and set 
 forth in the Initial Capabilities Document (or equivalent document). ",0.9175927789998825,11,7
168," 
 To pass the Material Development Decision, the MDA must 
 •  
 determine that a material solution is necessary,  
 •  
 approve the plan for developing an Analysis of Alternatives (described in the next 
 section), 
 •  
 designate the DOD component that will lead the program, and  
 •  
 identify at which phase of the acquisition system the program should begin. ",1.223292828950531,11,7
169,"26  
 MDA decisions made at the Material Development Decision review are documented in an 
 Acquisition Decision Memorandum. ",0.8163213176080387,11,5
170,"
 Material Solution Analysis Phase—Determining the Right Solution  
 The Materiel Solution Analysis Phase is where competing systems are analyzed to determine 
 which one is best suited to meet the validated requirements. ",0.9927120656702408,11,7
171,"This phase occurs prior to any of the 
 milestones (see  Figure 3 ). ",0.5344309922172963,11,7
172," 
 Figure 3. ",0.24724451928140057,11,0
173,"Materiel Solution Analysis and the Pre-Milestone Phase 
  
 During this phase, the Analysis of Alternatives is conducted. ",0.9129741919972334,11,7
174,"The Analysis of Alternatives 
 explores the competing methods of meeting the identified requirement. ",0.8759113982912972,11,0
175,"This analysis should 
 include the comparative effectiveness, cost, schedule, concepts of operations, overall risks, and 
                                                                  
 26  A program can enter the acquisition system at any point in the process as long as the program meets the requirements 
 for that phase of the system. ",1.1881860716020163,11,7
176,"For example, a program can begin at Milestone B (or C) if a Material Development 
 Decision is made, the program meets the criteria for entering into Milestone B (or C) as set forth by statute and DOD 
 policy, and the MDA authorizes the program to enter at Milestone B (or C). ",0.8324972550380496,11,5
177,"
 Defense Acquisitions: How DOD Acquires Weapon Systems 
  
 Congressional Research Service 
 9 
 critical technologies associated with each proposed alternative, including the sensitivity of each 
 alternative to possible changes in key assumptions or variables. ",0.9630054347903354,11,0
178,"The Analysis of Alternatives also 
 addresses total life-cycle costs. ",1.0508538747933593,12,0
179,"During this phase, a program manager is selected and a program 
 office is established. ",0.8511882332680412,12,5
180,"
 The materiel solution phase ends when the Analysis of Alternatives is completed, a specific 
 solution is chosen to continue through the acquisition process, and the program meets the criteria 
 for the milestone where the program will enter the acquisition system. ",0.9543850351013038,12,7
