Seq.,sentence,similarity_to_bench,page,cluster
17,"Copies may not be duplicated for 
 commercial purposes. ",0.3874300141508485,4,1
18,"Unauthorized posting of RAND documents to a 
 non-RAND website is prohibited. ",0.43153658915898335,4,1
19,"RAND documents are protected under 
 copyright law. ",0.6819240768919118,4,2
20,"For information on reprint and linking permissions, please 
 visit the RAND permissions page (http://www.rand.org/publications/
 permissions.html).",0.46398719621566886,4,2
21,"
 Published 2010 by the RAND Corporation
 1776 Main Street, P.O. Box 2138, Santa Monica, CA 90407-2138
 1200 South Hayes Street, Arlington, VA 22202-5050
 4570 Fifth Avenue, Suite 600, Pittsburgh, PA 15213-2665
 RAND URL: http://www.rand.org
 To order RAND documents or to obtain additional information, contact 
 Distribution Services: Telephone: (310) 451-7002; 
 Fax: (310) 451-6915; Email: order@rand.org
 Cover design by Eileen Delson La Russo
 The research described in this report was prepared for the Office of the 
 Secretary of Defense (OSD). ",0.8653189401597368,4,2
22,"The research was conducted within the 
 RAND National Defense Research Institute, a federally funded research 
 and development center sponsored by the Office of the Secretary of 
 Defense, the Joint Staff, the Unified Combatant Commands, the Navy, 
 the Marine Corps, the defense agencies, and the defense Intelligence 
 Community under Contract W74V8H-06-C-0002. ",1.010243635172074,4,2
23,"
 Library of Congress Cataloging-in-Publication Data
 From marginal adjustments to meaningful change : rethinking weapon system 
 acquisition / John Birkler ... ",0.5581346859539423,4,2
24,[et al.].,0.24427861441468385,4,1
25,"
  
  
    p. cm.",0.14465339087560425,4,1
26,"
  
  
 Includes bibliographical references.",0.62647801803499,4,2
27,"
  
  
 ISBN 978-0-8330-5046-5 (pbk. : alk. paper)",0.28332311712489777,4,2
28,"
  
  
 1.  United States. ",0.27339901415961,4,2
29,Dept. of Defense—Procurement. 2. ,0.29764845967292786,4,2
30," United States—Armed 
 Forces—Procurement. 3. ",0.34968022297476103,4,2
31, United States—Armed Forces—Weapons systems. ,0.39323964924141264,4,2
32," 
 4. ",0.0,4,-1
33, Defense contracts—United States. ,0.42813097321408494,4,2
34," I. Birkler, J. L., 1944-
  
 UC263.F758 2010
  
 355.6'212—dc22
 2010042130
 iii
 Preface
 In today’s defense environment, pressure is growing on policymakers 
 to make the defense acquisition system more nimble and eff ective. ",0.5971255540262643,4,5
35,"To 
 help, prior to the 2008 U.S. presidential election, the RAND Corpo-
 ration was asked to prepare a series of white papers as part of the Offi  ce 
 of the Secretary of Defense’s eff ort to provide the next administration 
 with guidance on defense acquisition challenges in several areas likely 
 to be of critical importance to the new defense acquisition leadership: 
 competition, risk management, novel systems, prototyping, organiza-
 tional and management issues, and the acquisition workforce. ",1.034052701513891,5,0
36,"Th ese 
 eff orts led to six occasional papers that off er thought-provoking sug-
 gestions based on decades of RAND and other research, new quan-
 titative assessments, a RAND-developed cost-analysis methodology, 
 and the expertise of core RAND research staff . ",0.9768878618030039,5,0
37,"Th e papers gener-
 ated considerable interest; indeed, demand exhausted the initial print 
 run. ",0.4608306044275092,5,1
38,"Th is monograph, a compilation of those six papers, will be of 
 interest to members of the acquisition and military requirements ",0.540855412515125,5,2
39,"
 communities.",0.20932106496417793,5,5
40,"
 Th is research was sponsored by the Offi  ce of the Under Secre-
 tary of Defense for Acquisition, Technology, and Logistics (OUSD 
 (AT&L)) and conducted within the Acquisition and Technology Pol-
 icy Center of the RAND National Defense Research Institute, a feder-
 ally funded research and development center sponsored by the Offi  ce 
 of the Secretary of Defense, the Joint Staff , the Unifi ed Combatant 
 Commands, the Navy, the Marine Corps, the defense agencies, and the 
 defense Intelligence Community.",0.9679568353313839,5,2
41,"
 iv From Marginal Adjustments to Meaningful Change
 1
 2
 3
 4
 5
 6
 7
 8
 9
 10
 11
 12
 13
 14
 15
 16
 17
 18
 19
 20
 21
 22
 23
 24
 25
 26
 27
 28
 29
 30
 31
 32
 33
 34
 35
 36
 For more information on the RAND Acquisition and Technol-
 ogy Policy Center, see http://www.rand.org/nsrd/about/atp.html or 
 contact the director (contact information is provided on the web page).",0.6023494932867409,5,2
42,"
 v
 Contents
 Preface  ...................................................................................................... iii
 Figures  .......................................................................................................ix
 Tables  ........................................................................................................xi
 Summary  .................................................................................................xiii
 Abbreviations  ..........................................................................................xxi
 CHAPTER ONE
 Determining When Competition Is a Reasonable Strategy 
 for the Production Phase of Defense Acquisition  ........................... 1
 Introduction ............................................................................................... 1
 Pentagon Acquisitions: Not Business As Usual ........................................... 2
 Th e Benefi ts and Drawbacks of Competition ............................................. ",0.6724326353217821,6,2
43,"3
 Benefi ts of Competition ......................................................................... 5
 Drawbacks of Competition .................................................................... 7
 Conditions Favorable to Competition via a Second 
 Production Source ........................................................................... 12
 Conclusions ............................................................................................. 19
 CHAPTER TWO
 Untying Gulliver: Taking Risks to Acquire Novel 
 Weapon Systems  ............................................................................. 21
 Introduction ............................................................................................. 21
 ",0.8911860495232222,7,4
44,What Is a Novel System? ,0.18441443733842178,7,1
45,.......................................................................... ,0.0,7,-1
46,"23
 A Strategy for Fielding Novel Systems Concepts ....................................... 26
 Conclusions ............................................................................................. 29
 vi From Marginal Adjustments to Meaningful Change
 1
 2
 3
 4
 5
 6
 7
 8
 9
 10
 11
 12
 13
 14
 15
 16
 17
 18
 19
 20
 21
 22
 23
 24
 25
 26
 27
 28
 29
 30
 31
 32
 33
 34
 35
 36
 CHAPTER THREE
 Dollar Value and Risk Levels: Changing How Weapon System 
 Programs Are Managed  .................................................................. 31
 Introduction ............................................................................................. 31
 Managing by Risk Level Versus Dollar Value ............................................ 32
 Focusing on Causes ",1.0632564253289118,7,4
47,Rather Th an Consequences ....................................... ,0.2670536460990588,8,1
48,"33
  Well-Defi ned Process for Assessing Technical Risk Is in Place .............. ",0.7309534770744748,8,4
49,"36
 System Integration Risk Is Assessed, but at Later Stages ....................... 37
 Th e Risks of Design Process Management Are Not Well 
 Understood ................................................................................. ",0.855932617595709,8,4
50,"40
 Evaluation of Production Risks Lacks Rigor ......................................... 42
 Th e Risk of Early Business Decisions Is Not Fully Appreciated ............ ",0.6690835532432916,8,4
51,"45
 Conclusions ............................................................................................. 47
 CHAPTER FOUR
 Improving Acquisition Outcomes: 
 Organizational and Management Issues  ....................................... 51
 Introduction ............................................................................................. 51
 Th e Service Chiefs’ Role in the Acquisition 
 Process Is Too Limited ..................................................................... ",1.1108185828202022,8,5
52,"52
 Th e Combatant Commands’ Role in Defense Management ..................... 53
 Joint Duty Requirements Erode Operational Insights Within 
 Acquisition Program Management................................................... 55
 Too Much Emphasis on Management Processes over Creativity 
 and Initiative ................................................................................... 56
 Conclusions ............................................................................................. 60
 CHAPTER FIVE
 On Prototyping: Lessons from RAND Research  ................................... 63
 Introduction ............................................................................................. 63
 What Is Prototyping?................................................................................ 64
 What Are the Expected Benefi ts of Prototyping? ",0.8694106140485823,8,5
53,...................................... ,0.0,8,-1
54,"67
 Historical Evidence Is Mixed .................................................................... ",0.36298855789868933,8,1
55,"73
 Conditions Th at Favor Prototyping .......................................................... 78
 Conclusions ............................................................................................. 81
 Contents vii
 CHAPTER SIX
 Shining a Spotlight on the Defense Acquisition 
 Workforce—Again  ......................................................................... 85
 Introduction ............................................................................................. 85
 Th e Defense Acquisition Workforce: 
 Policy Context, Size, and Composition ............................................ 88
 Defense Acquisition Workforce and Improvement Act ......................... 89
 Civilian Personnel Management in DoD: 
 Th e National Security Personnel System ...................................... 92
 Strategic Human Capital Planning for the Acquisition Workforce ....... 94
 Basis of Main Concerns About the Defense Acquisition Workforce .......... ",1.0675435066357744,8,5
56,"96
 Is the Defense Acquisition Workforce Really Too Small? ...................... ",0.3907098401637652,9,5
57,"96
 Overuse or Inappropriate Use of Contractors ......................................... 104
 Where Are Contractors Being Used? ",0.6926704254720567,9,3
58,".................................................. 104
 Why Are Contractors Being Used? ",0.5105184805143212,9,3
59,..................................................... ,0.0,9,-1
60,"106
 Th e Workforce Lacks the Skills to Accomplish the Workload ................. ",0.4972569567322693,9,0
61,"107
 Conclusions ........................................................................................... 108
 Occupational Grouping Defi nitions Used in Th is Report ....................... ",0.7813603823302036,9,1
62,"112
 Quality Assurance and Auditing ......................................................... 112
 Program Management and Logistics .................................................. 112
 Procurement ...................................................................................... 113
 Science and Engineering .................................................................... 113
 Sensitivity Checks .............................................................................. 115
 About the Authors  ................................................................................ 117
 Bibliography  ......................................................................................... 123
 1
 2
 3
 4
 5
 6
 7
 8
 9
 10
 11
 12
 13
 14
 15
 16
 17
 18
 19
 20
 21
 22
 23
 24
 25
 26
 27
 28
 29
 30
 31
 32
 33
 34
 35
 36
 ix
 Figures
 S.1 Civilians in the Acquisition Workforce, September 30 
 Annual Snapshots ...................................................................xviii
 2.1 Comparison of Conventional and Novel Systems ...................... 23
 3.1 Th e Defense Acquisition Management System .......................... ",0.684228054188714,9,2
63,"34
 4.1 DoD’s Requirements, Acquisition, and 
 Funding Processes ..................................................................... 58
 5.1 Cost-Growth Factor Distribution of Prototyping and 
 Nonprototyping Programs, Circa 1993 ..................................... ",0.7430001826700996,11,4
64,"75
 6.1 Civilians in the Acquisition Workforce, September 30 
 Annual Snapshots ..................................................................... 91
 6.2 Career Field Distribution for the Civilian Acquisition 
 Workforce, FY 2006.................................................................. 92
 6.3 Career Field Distribution for the Military Acquisition 
 Workforce, FY 2006.................................................................. 93
 6.4 Number of DoD Civilians in Acquisition-Related 
 Occupational Series (1980–2007), Drawn from Overall 
 DoD Civilian Personnel Data ................................................... 99
 6.5 Number of DoD Civilians in Acquisition-Related 
 Occupational Series Classifi ed as Part of the Offi  cial 
 Acquisition Workforce Count (1992–2007) ............................ 100
 6.6 Number of DoD Civilians in Science and Engineering 
 and Other AW-Related Occupational Series (Occser), 
 Overall and in the Offi  cial Acquisition Workforce Count 
 (1980–2007) ........................................................................... ",0.7530640782589955,11,5
65,"101
 x From Marginal Adjustments to Meaningful Change
 1
 2
 3
 4
 5
 6
 7
 8
 9
 10
 11
 12
 13
 14
 15
 16
 17
 18
 19
 20
 21
 22
 23
 24
 25
 26
 27
 28
 29
 30
 31
 32
 33
 34
 35
 36
 6.7 Number of All DoD Program Management Civilians 
 and Percentage Included in Offi  cial Acquisition 
 Workforce Count  .................................................................... 102
 6.8 Number of All DoD Quality Assurance Civilians 
 and Percentage Included in Offi  cial Acquisition 
 Workforce Count  .................................................................... 103
 xi
 Tables
 S.1 Comparison of Conventional and Novel Systems ......................xiv
 1.1 Characteristics of “Perfect Market” Versus Typical 
 ",0.6976107739344866,11,1
66,"Characteristics in Major Defense System Production .................. 4
 1.2 Fraction of Programs Examined Th at Achieved Savings ...............14
 1.3 Notional RCR Values: Savings in Production Needed to 
 Off set Ineffi  ciencies with Dual Sources, for 1,000 Units............ 17
 1.4 Notional RCR Values: Savings in Production Needed to 
 Off set Ineffi  ciencies with Dual Sources, for 500 Units............... 18
 3.1 Basis and Level of Program Oversight ....................................... 33
 3.2 Technology Readiness Levels ..................................................... ",0.9804238359317369,13,4
67,"37
 3.3 Integration Readiness Levels ...................................................... 40
 3.4 Engineering and Manufacturing Readiness Levels ..................... 44
 3.5 Proposed Design Process Levels ................................................. 47
 3.6 Proposed Business Process Levels ............................................... 48
 1
 2
 3
 4
 5
 6
 7
 8
 9
 10
 11
 12
 13
 14
 15
 16
 17
 18
 19
 20
 21
 22
 23
 24
 25
 26
 27
 28
 29
 30
 31
 32
 33
 34
 35
 36
 xiii
 Summary
 Despite years of change and reform, the Department of Defense (DoD) 
 continues to develop and acquire weapon systems that it cannot aff ord 
 and cannot deliver on schedule. ",1.1180253330134047,13,4
68,"Consequently, defense acquisition 
 is one of the most urgent issues that DoD has to address today—a 
 point emphatically conveyed by Deputy Secretary of Defense William 
 Lynn during his confi rmation hearing: “[A]cquisition reform is not an 
 option, it is an imperative” (2009, p. 10).",0.7978123511670903,15,5
69,"
 Th is monograph is designed to inform new initiatives for mark-
 edly improving the cost, timeliness, and innovativeness of weapon sys-
 tems that DoD intends to acquire. ",0.8157286588832896,15,0
70,"It is the result of a RAND eff ort 
 that led to six occasional papers on topics that are likely to be of critical 
 importance to DoD leadership: competition, novel systems, prototyp-
 ing, risk management, organizational and management issues, and the 
 acquisition workforce. ",0.9514645479209253,15,0
71,"Th ese papers build on RAND staff ’s deep expe-
 rience in acquisition management issues to provide innovative ideas 
 and suggestions to revitalize defense acquisitions.",0.8930499407726942,15,5
72,"
 Findings
 Savings from Competition Are Not Inevitable
 Th e value of competition is so much taken for granted that defense 
 offi  cials are often criticized for not relying more frequently on com-
 petition in awarding contracts for major defense systems. ",0.6992245093187419,15,0
73,"However, 
 a second production source does not guarantee savings in every pro-
 curement. ",0.5021866945051878,15,3
74,"Defense acquisitions diff er from the typical business market 
 xiv From Marginal Adjustments to Meaningful Change
 1
 2
 3
 4
 5
 6
 7
 8
 9
 10
 11
 12
 13
 14
 15
 16
 17
 18
 19
 20
 21
 22
 23
 24
 25
 26
 27
 28
 29
 30
 31
 32
 33
 34
 35
 36
 in terms of priorities, the number of buyers and producers, and the 
 level of market uncertainty. ",0.5615105094087801,15,3
75,"Moreover, competition requires additional 
 time, money, and management eff ort.",0.8182525187511438,16,3
76,"
 RAND researchers used historical data and a RAND-developed 
 methodology to determine whether and when competition is a rea-
 sonable acquisition strategy during the production phase. ",0.8926297152357181,16,4
77,"Th e analysis 
 indicates that competition is more reasonable in situations in which 
 nonrecurring costs are low, cost improvement is minimal, and a greater 
 number of units will be produced. ",1.0677692782095942,16,3
78,"In some cases—especially in the 
 procurement of major systems whose nonrecurring costs are large—it 
 may actually be less costly for the government to forgo competition.",0.8695568256580256,16,3
79,"
 DoD Must Accept More Risk to Meet Demand for Novel Systems
 Today, there is a growing need to respond to asymmetrical threats using 
 novel weapon systems that can be quickly developed and fi elded. ",0.8378380389574084,16,4
80,"Novel 
 systems—such as the F-117 Stealth Fighter and robotic ground vehi-
 cles—involve more uncertainty than conventional systems, not only 
 with regard to design and technology but also in terms of how they 
 will be used, how many units will be needed, and how much they will 
 cost (see Table S.1).",0.8943772321678641,16,4
81,"
 Current acquisition policies and processes are too risk averse to 
 enable the eff ective development and timely employment of novel sys-
 tems. ",0.6111355010402052,16,4
82,"Consequently, DoD needs a separate acquisition strategy that 
 Table S.1
 Comparison of Conventional and Novel Systems
 Dimensions
 Conventional Systems
 Novel Systems
 Design
 Follow-on
 New
 Technology
 Evolutionary
 Disruptive
 Operational employment
 Established
 In formulation
 Outcomes
 Predictable
 Uncertain
 Production run
 Large
 Uncertain
 Operational life
 Long
 Uncertain
 Summary xv
 is less tied to achieving precise cost, schedule, and performance out-
 comes. ",1.078196044910265,16,4
83,"Th e new strategy should include a focus on unique integrations 
 of existing and emerging technologies, a willingness to accept risks, 
 easy and quick termination of programs not yielding expected benefi ts, 
 and early test and demonstration of military utility.",0.9374880711081015,17,4
84,"
 Oversight Is Based on Dollar Value, Irrespective of Risk
 DoD assigns responsibility for decisions on major defense acquisi-
 tion programs on the basis of the program’s dollar value. ",0.8084352686557161,17,4
85,"Th e higher 
 the value, the more senior the decisionmaker. ",0.5519729460716476,17,1
86,"Th is approach has been 
 constantly refi ned over the years without having noticeably improved 
 acquisition outcomes. ",0.628787139174303,17,0
87,"A new paradigm in which the level of over-
 sight and management would be based on the level of risk a program 
 represents would help DoD more eff ectively manage weapon system 
 programs. ",0.7836456984537826,17,4
88,"Some very costly projects might have signifi cantly less risk 
 than projects of similar cost and thus should require less oversight. ",1.150746486681285,17,3
89,"
 Conversely, projects may cost little but have a lot of risk because they 
 push the state of the art in technology; such programs require more-
 comprehensive oversight than dollar value alone would indicate.",0.8947255655938473,17,4
90,"
 Cost, schedule, and performance are the primary attributes by 
 which programs are assessed, but more-discrete program attributes—
 such as technical, system, design, production, and business innovation 
 risk—would better enable program managers to look ahead and act to 
 avoid adverse outcomes. ",1.191555614289687,17,4
91,"Th e Defense Acquisition Management Sys-
 tem has suffi  cient tools and allows time for conducting proper assess-
 ment and management of technical risk and, to some extent, system 
 integration risk. ",0.8309145996943545,17,4
92,"However, new approaches in design, production, and 
 business areas of acquisition programs do not appear to receive the 
 same level of skepticism and comprehensive oversight received by new 
 technologies and systems. ",0.7984711225653773,17,4
93,"Descriptive levels of risk that could be used 
 to assess new design approaches include the following:
 • New, unproven processes. ",1.0074136076513944,17,4
94,New design tools under development. ,0.5536403583579902,17,4
95,"
 New design organization.",0.4885988534917055,17,4
96,"
 • Large expansion of existing design organization. ",0.509983231343072,17,4
97,"Many new design-
 ers and supervisors unfamiliar with design tools and processes.",0.48754332191595606,17,0
98,"
 xvi From Marginal Adjustments to Meaningful Change
 1
 2
 3
 4
 5
 6
 7
 8
 9
 10
 11
 12
 13
 14
 15
 16
 17
 18
 19
 20
 21
 22
 23
 24
 25
 26
 27
 28
 29
 30
 31
 32
 33
 34
 35
 36
 • Existing design organization using radically changed design tools, ",0.7362363141547353,17,4
99,"
 processes, and/or technologies.",0.4042713283181631,18,4
100,"
 • Experienced design organization using new design tools with 
 proven processes.",0.6260265805509805,18,4
101,"
 • Experienced design organization using existing, proven design 
 tools and processes.",0.630493437764511,18,4
102,"
 Organizational Schisms and Rigid Processes 
 Contribute to Inefﬁ ciencies
 Many of the problems that contribute to poor cost and schedule out-
 comes are systemic to the way that the acquisition process is organized 
 and managed in DoD. Specifi cally, organizational schisms and overly 
 prescribed management processes contribute both to ineffi  ciencies in 
 the acquisition system and to unrealistic expectations.",0.9584180459132153,18,4
103,"
 For example, service chiefs 1 —who validate warfi ghting require-
 ments—have become increasingly disconnected from the service acqui-
 sition executives who develop and acquire new weapon and information 
 systems in conjunction with their program executive offi  cers and pro-
 gram managers. ",0.8256681294992779,18,4
104,"Without suffi  cient dialogue between these entities, ser-
 vice chiefs may emphasize warfi ghting needs at the expense of reducing 
 cost, and the acquisition process loses their operational insight, which is 
 critical in analyzing trade-off s between cost, schedule, and performance. ",1.1029310683426892,18,4
105,"
 Th e service chiefs should have a central, but not controlling, voice in the 
 acquisition process to enable the requirements, funding, and acquisition 
 processes to function together well. ",0.7352110787193836,18,0
106,"Having the service vice chiefs serve 
 as co-chairs of the military departments’ acquisition boards would be a 
 step in the right direction. ",0.545689957052365,18,5
107,"However, increasing the role of the combat-
 ant commands in these decisionmaking processes would require them 
 to spend too much time away from their warfi ghting responsibilities. ",0.7497613875723189,18,0
108,"2  It 
 is the job of those in the Pentagon to reach out to the combatant com-
 mands and demonstrate that their needs are being addressed.",0.5938158593694253,18,5
109,"
 1   Th at is, the Chief of Staff  of the U.S. Air Force, the Chief of Staff  of the U.S. Army, the 
 Chief of Naval Operations, and the Commandant of the Marine Corps.",0.639668110362443,18,2
110,"
 2   Th e military departments supply forces to the combatant commands, which conduct joint 
 military operations. ",0.652536801270495,18,5
111,"
 Summary xvii
 Recent acquisition reforms have made management processes 
 overly complex and rigid, leading to an environment in which “success” 
 is measured by an ability to follow rules in a rote manner to move a 
 program through an increasing number of wickets. ",1.00474527267536,18,4
112,"DoD needs a more 
 streamlined requirements and acquisition process, one that, unlike the 
 current process that prescribes everything through an instruction or 
 regulation, encourages workforce initiative and responsibility.",0.8948151750987813,19,0
113,"
 Evidence of the Beneﬁ ts of Prototyping Is Mixed
 Acquisition policy and practice refl ect the recurring theme that pro-
 totyping as part of weapon system development can reduce cost and 
 time; allow demonstration of novel system concepts; provide a basis for 
 competition; validate cost estimates, design, and manufacturing pro-
 cesses; and reduce or mitigate technical risk. ",1.0627770588549805,19,4
114,"A review of four decades 
 of RAND research on prototyping indicates that the available evidence 
 on its benefi ts is somewhat mixed overall. ",0.6371013633714585,19,0
115,"Nevertheless, the historical 
 record does reveal some of the conditions under which prototyping 
 strategies seem most likely to yield benefi ts in a development program. ",0.6742951555351575,19,4
116,"
 Th ese include ensuring that prototyping strategies and documenta-
 tion are austere, not committing to production during the prototyping 
 phase, making few signifi cant design changes when moving to the fi nal 
 confi guration, and maintaining strict funding limits.",1.0206422280892293,19,4
117,"
 Existing case studies and statistical analyses present the policy-
 maker with mixed results, so, in essence, DoD’s new competitive pro-
 totyping mandate was incorporated into policy without a strong link 
 between the new policy emphasis and its intended improvements to 
 program cost, schedule, and performance outcomes. ",1.1612562650345064,19,4
118,"A carefully struc-
 tured analysis of prototyping strategies emphasizing recent experiences 
 with competitive prototyping (with, e.g., F-22 fi ghter aircraft, the 
 Joint Strike Fighter, the Littoral Combat Ship) would help ensure a 
 more successful implementation of the new policy.",0.810029675806262,19,4
119,"
 DoD Lacks Systematic Data on the Acquisition Workforce
 ",0.45087379090327484,19,0
120,"Th rough the end of FY 2015, DoD plans to increase the defense acqui-
 sition workforce by 20,000 workers (16 percent), converting contrac-
 tor positions to civil service positions and hiring new civil servants. ",0.6886164696147347,19,5
121,"Th is 
 xviii From Marginal Adjustments to Meaningful Change
 1
 2
 3
 4
 5
 6
 7
 8
 9
 10
 11
 12
 13
 14
 15
 16
 17
 18
 19
 20
 21
 22
 23
 24
 25
 26
 27
 28
 29
 30
 31
 32
 33
 34
 35
 36
 step responds to three common claims: (1) Th e acquisition workforce 
 is too small to meet current workload, (2) it lacks the necessary skills, 
 and (3) contractors are overused or inappropriately used to perform 
 acquisition functions. ",0.8366678813844992,19,0
122,"However, DoD does not have systematic data 
 on workforce supply and demand, the adequacy of workforce skills, or 
 the amount and nature of contractor support. ",0.7026194677481664,20,0
123,"Without such data, it is 
 diffi  cult to determine whether and to what extent workforce attributes 
 aff ect acquisition outcomes.",0.5500490408874164,20,0
124,"
 To gain insight into DoD’s acquisition workforce in terms of sup-
 ply and demand, a RAND analysis drew upon data about the depart-
 ment’s overall civilian workforce. ",0.709260194508325,20,0
125,"Th ese data indicate that the number 
 of DoD civilians in acquisition-related occupations declined during 
 the 1990s, reaching a low of 77,504 in 1999, and then climbed steadily 
 to reach 119,251 in 2005. ",0.5871502378153671,20,0
126,"By 2006, it had been reduced slightly to 
 113,605 (see Figure S.1). ",0.6003059959684347,20,3
127,"Th e greatest declines occurred in contracting, 
 quality assurance, and auditing—groups that were the most likely to 
 have been aff ected by increased workload due to procurement reforms 
 and increased use of contractors.",0.8291770516594843,20,0
128,"
 Figure S.1
 Civilians in the Acquisition Workforce, September 30 Annual Snapshots
 SOURCE: Gates et al., 2008, Figure 3.1.",0.4607316016024648,20,5
129,"
 Summary xix
 DoD should acquire the evidence needed to make the case for 
 workforce changes by gathering data on the total workforce, including 
 contractors, mapping the workforce to acquisition activities for which 
 performance may be measurable, and identifying and gathering infor-
 mation on processes and outcomes that the workforce can be expected 
 to infl uence.",1.1987800594108446,20,4
130,"
 Conclusions
 Th e following chapters contain more-detailed proposals to improve 
 defense acquisition through initiatives focused on competition, novel 
 systems, risk management, organizational factors, prototyping, and the 
 acquisition workforce. ",1.090076273906057,21,0
131,"Th e starting point for these proposals is the fol-
 lowing list of overarching conclusions:
 • Explicit evaluation of the pros and cons of production competi-
 tion should be undertaken for each acquisition.",0.748703528014158,21,0
132,"
 • ",0.0,21,-1
133,"Th e characteristics of novel systems are so diff erent from those of 
 the systems for which the present acquisition process was designed 
 that they require a separate acquisition strategy.",0.7151255789519332,21,4
134,"
 • Managing defense acquisition programs by risk, rather than dol-
 lar amount, merits serious consideration.",0.6305170111997562,21,0
135,"
 • ",0.0,21,-1
136,"Some bold steps are needed to clear structural impediments to 
 acquisition reform. ",0.7425391377026026,21,0
137,"Greater participation of the service chiefs in 
 a more streamlined acquisition system would most closely align 
 requirements with contracting for material and material support.",0.8489874788993234,21,0
138,"
 • ",0.0,21,-1
139,"Th e successful application of prototyping strategies in the future 
 requires certain conditions, such as testing critical performance 
 attributes in a realistic environment.",1.0339278379365777,21,4
140,"
 • DoD needs to invest more in understanding the strengths and 
 weaknesses of the acquisition workforce, including contractors.",0.706646001946295,21,0
