Seq.,sentence,similarity_to_bench,page,cluster
39,"Factor Loadings for Model Indicator Variables  ......
 100
 A.5 .",0.4464962209682746,9,5
40,"
 Standardized and Unstandardized Path Coefficients
 for Structural Model of Reform Behavior, with
 Goodness of Fit Indices for Model  ...............
 102
 A.6 .",0.5543135050727404,9,5
41,"
 External Variables Assessed by Category  ..........
 106
 A.7 .",0.6185615658702994,9,5
42,"
 Prediction of Reform ATT, SN, and PBC by External
 Variables:  Regression Results  ..................
 109
 A.8 .",0.6700616468776583,9,5
43,"
 F-Tests of Joint Significance of External Variable
 Groups  ...................................
 110
 xiii
 SUMMARY
 Recent efforts to “reinvent” government have extended to the ac-
 quisition system of the Department of Defense (DoD). ",0.6814500486048461,9,1
44," In 1994, then
 Secretary of Defense William Perry directed the military services
 (Army, Navy, Air Force, and Marine Corps) to begin the process of
 reinventing their acquisition systems and policies. ",0.7336676389806331,10,2
45," An important el-
 ement of the “Perry Initiatives” was the elimination of all military
 specifications (milspecs) and standards from use in military acquisi-
 tion. ",0.6633063785719906,10,0
46," Traditional milspecs and standards were to be replaced with
 performance-based specifications.",0.9387018338817867,10,4
47,"
 The Department of the Army (Army) took the lead in implementing
 the new policy, directing its employees to discontinue using all mil-
 specs and standards. ",0.9585857136070658,10,1
48," By late 1994, however, Army leadership found
 resistance to this policy from within the acquisition work force.",0.7084371017303863,10,1
49,"
 Although the directive appeared clear—eliminate all milspecs and
 standards from use—Army leadership noted that milspecs and stan-
 dards were still finding their way into requests for proposals (RFPs)
 and statements of work (SOWs) at the core of the acquisition process.",1.0289859099780343,10,0
50,"
 Having adopted the initiatives and seeking to implement them fully,
 Army leadership was interested in learning why the rank and file of
 the acquisition work force was not embracing the reforms. ",0.8617009437082841,10,0
51," In addi-
 tion, the Army was interested in identifying ways to “incentivize” or
 improve implementation of milspec and standard reform.",0.9977557418761915,10,0
52,"
 Based on information developed through expert interviews, a survey
 of Army personnel, and the application of a theoretical model of
 volitional behavior—called the theory of planned behavior (TPB)—
 this study identifies the key determinants of reform behavior, as-
 xiv
 Changing Bureaucratic Behavior:   Acquisition Reform in the U.S. Army
 sesses current implementation policies, and offers a series of rec-
 ommendations for improving them.",1.0872015794197534,10,0
53,"
 As the theory of planned behavior predicts, bureaucratic behavior in
 the Army turns out to be a direct function of behavioral intentions to
 reform and perceived behavioral control (institutional rules). ",0.6896787557059667,11,9
54," It is
 also an indirect result of attitudes (self-interest) and subjective
 norms (social controls). ",0.653124272168243,11,9
55," Therefore, this study argues that Army ef-
 forts to promote reform behavior within the acquisition work force
 should focus first on increasing the intentions of the work force to
 reform. ",0.9511813522993131,11,0
56," This is accomplished by changing their attitudes and sub-
 jective norms. ",0.6225960585005845,11,3
57," Second, acquisition personnel will be more likely to
 behave in accordance with reform if they believe that the institutions
 and the environment facilitate the elimination of milspecs and stan-
 dards.",0.6885794832068272,11,0
58,"
 This study further demonstrates that variations in reform behavior
 across the work force are a function of personal factors, such as an
 employee’s career group, experience, organizational affiliation, and
 training. ",0.7983839809154112,11,8
59," Specifically, when compared to military members of the
 acquisition work force—who are the most supportive of reform—
 three civilian career groups (engineering, quality assurance, and
 logistics) show less intent to eliminate milspecs and standards and
 ultimately exhibit less reform behavior. ",0.972560352107647,11,0
60," Similar results are found for
 employees with over 20 years’ experience as compared to those with
 under 20 years’ experience:  the former have more negative attitudes
 toward milspec and standard reform. ",0.543329814160393,11,3
61," Conversely, employees affili-
 ated with the program management office have higher attitude and
 subjective norm values when compared to those affiliated with
 matrix organizations. ",0.5150564182442348,11,7
62," Finally, employees who attended Road Show
 IV, a training program focusing on procedures to eliminate milspecs
 and standards, and employees who have received Integrated Product
 Team (IPT) training have stronger (higher and more supportive) atti-
 tude values. ",0.9403986366260841,11,8
63," Attending traditional acquisition management courses
 appears to have no effect on attitude, subjective norm, or perceived
 behavioral control.",0.5202768271388815,11,8
64,"
 While these conclusions provide valuable information on how the
 determinants of reform behavior vary across the work force, and thus
 the location of resistance within the work force, they do not tell us
 Summary
 xv
 why the attitude, subjective norm, and perceived behavioral control
 values of these groups differ. ",0.7691255657755116,11,8
65," To develop this information, this study
 examines how underlying beliefs and perceptions about milspec and
 standard reform vary between different elements of the work force.",0.7388822740466915,12,8
66,"
 First, with respect to  attitudes  of the work force toward reform, the
 study finds the following:
 •
 Those with positive attitudes toward reform (military and con-
 tracting personnel) tend to believe that positive outcomes, such
 as a reduction in program costs or an increase in product quality,
 will result from milspec and standard reform. ",1.181422458713803,12,8
67," Those with nega-
 tive attitudes are less willing to believe that these positive out-
 comes are likely. ",0.3998187133502023,12,3
68," Similarly, those with positive attitudes are less
 willing to believe that negative outcomes (such as an increase in
 long-term life cycle costs) will result from reform, while those
 with a negative attitude see these outcomes as more likely.",0.9226291223264295,12,3
69,"
 •
 Nonmilitary personnel (engineering, quality assurance, and lo-
 gistics personnel) tend to value the goals of reform (or desired
 outcomes such as a reduction in program costs and/or attracting
 commercial firms to defense work) less, contributing to their
 more negative attitude toward milspec reform.",1.0354104703460545,12,8
70,"
 •
 Differences in attitude between military and nonmilitary em-
 ployees relate largely to differences in beliefs related to pro-
 grammatic outcomes (such as product quality and cost), rather
 than personal outcomes (such as an increase in workload or a
 reduction in personal authority).",0.9395549160785067,12,8
71,"
 •
 The relatively more negative attitude of personnel with over 20
 years’ experience (compared to those with under 20 years’ expe-
 rience) is related to their belief that sustainment will be made
 more difficult as a result of reform.",0.8402510751036959,12,7
72,"
 •
 The relatively more negative attitude of matrix personnel
 (compared to program management personnel) is related to
 their belief that milspec reform will not result in reductions in
 program costs and is likely to reduce their authority in the ac-
 quisition process.",0.988648866938602,12,8
73,"
 xvi
 Changing Bureaucratic Behavior:   Acquisition Reform in the U.S. Army
 Second, with respect to the impact of  social controls  on reform
 behavior, the study finds the following:
 •
 Military personnel are more likely to view various referent groups
 as supportive of reform, while the nonmilitary career groups
 (with the exception of contracting personnel) are more likely to
 view referents as opposed to reform. ",1.0176656410953306,12,8
74," Negative attitudes are most
 pronounced in the quality assurance group.",0.6818642042991396,13,3
75,"
 •
 Immediate referents (such as supervisors, program managers,
 and co-workers) are viewed as less supportive of reform by the
 civilian career groups and the matrix personnel in general.",0.7449265631390629,13,7
76,"
 •
 Military personnel are more likely to view Army acquisition lead-
 ers (Assistant Secretary of the Army for Research, Development
 and Acquisition; and Program Executive Officers) as supportive
 of reform and are generally more willing to comply with these
 leaders than are civilian employees (engineering, quality assur-
 ance, and logistics personnel).",1.03812958040649,13,1
77,"
 •
 Matrix personnel are more motivated to comply with matrix
 leadership on reform issues.",0.9623287719442329,13,0
78,"
 Third, with respect to  institutional rules,  the study finds the follow-
 ing:
 •
 Nonmilitary employees (engineering, quality assurance, and lo-
 gistics personnel) perceive environmental and organizational
 factors as more constraining of their ability to eliminate milspecs
 and standards. ",0.9811486047780508,13,8
79," Military personnel view these factors as facilitat-
 ing reform behavior.",0.38071297554432093,13,7
80,"
 •
 Specifically, civilians view reform policy factors (such as the
 training provided, information on how to eliminate milspecs and
 standards, the discretion provided, and information on how to
 work without milspecs and standards) as inadequate or con-
 straining of the ability to eliminate milspecs.",0.9451223956518282,13,0
81,"
 •
 Civilians also view environmental factors (such as acquisition
 laws, availability of funds, acquisition regulations, standard op-
 erating procedures, time available, the skills of others, and the
 human resources available) as more constraining of reform be-
 havior than do military personnel.",0.9049765151083343,13,0
82,"
 Summary xvii
 Finally, the study assesses the effects of training on the underlying
 beliefs and perceptions contributing to reform attitude and subjec-
 tive norm. ",0.7690403713777411,13,8
83," The following conclusions emerge from this analysis:
 •
 Employees who have attended IPT and Road Show IV training
 are more likely to believe that milspec reform will result in posi-
 tive outcomes (such as a reduction in program costs). ",1.1981861671368677,14,8
84," These be-
 liefs support a more positive attitude toward the elimination of
 milspecs and standards.",0.4145383822516945,14,3
85,"
 •
 IPT training appears to convince participants that important ref-
 erents (such as immediate referents and Army leadership) are
 supportive of milspec reform. ",0.715914064164957,14,0
86," It also appears to improve their
 motivation to comply with these referents.",0.637574761347729,14,9
87,"
 •
 Participation in Road Show IV does not appear to affect the
 underlying beliefs and perceptions that determine subjective
 norms or perceptions of behavioral control. ",0.5555174173219604,14,3
88," Participation in IPT
 training does not affect the underlying beliefs and perceptions
 that determine perceptions of behavioral control. ",0.5354124772750517,14,3
89," Traditional
 acquisition management courses have no effect on the under-
 lying determinants of reform-related attitude, subjective norm,
 or perceived behavioral control.",0.71752679193725,14,9
90,"
 Clearly, if Army leadership efforts to generate greater support for mil-
 spec and standard reform and greater employee compliance with the
 directive to eliminate milspecs and standards are to be successful,
 they must seek to change the underlying beliefs and perceptions of
 civilian employees. ",0.981418552787612,14,0
91," This can be done by bringing civilian beliefs into
 greater alignment with the beliefs of the more supportive and com-
 pliant elements of the acquisition work force—namely, military and
 contracting personnel. ",0.7075662264306352,14,0
92," Specifically, the study recommends that the
 Army (1) use and improve existing training programs—IPT and Road
 Show IV training—to change reform attitude, subjective norm, and
 perceived behavioral control, and (2) target implementation efforts
 to the resistant elements of the work force, focusing on the alignment
 of underlying beliefs and perceptions between those employees who
 are resisting reform and those meeting implementation objectives.",1.370542178718666,14,8
93,"
 xix
 ACKNOWLEDGMENTS
 The completion of this report would not have been possible without
 the contributions of many people. ",0.5320723376467338,14,6
94," While I am able to single out only
 a few of these contributors below, I would like to thank everyone who
 assisted in this effort. ",0.4770455467094818,15,6
95," As always, any errors or omissions in this doc-
 ument are my own.",0.2751175958831024,15,2
96,"
 First, I would like to extend my gratitude to the men and women of
 the United States Army who took the time to complete my survey or
 sit through an interview. ",0.663401813789465,15,2
97," Without their participation, this study
 would not have been possible. ",0.7158687035670457,15,7
98," In addition, I would like to thank the
 Honorable Gilbert F. Decker, Assistant Secretary of the Army
 (Acquisition, Logistics, and Technology), Dr. Kenneth J. Oscar,
 Deputy Assistant Secretary of the Army (Procurement), and Mr. Dale
 Adams, Principal Deputy for Acquisition, Army Materiel Command,
 for their sponsorship of the Arroyo Center project (to which this dis-
 sertation contributes) and for assistance in surveying 3,000 members
 of the acquisition work force.",0.730319264403691,15,2
99,"
 Considerable appreciation must be directed to my dissertation
 committee. ",0.5605494124604128,15,2
100," Their job was not easy, and I thank them for their time
 and effort. ",0.46220097115412667,15,6
101," Michael Kennedy, a senior economist and my committee
 chairman, asked the hard questions, taught me to answer them, and
 guided me through the process of completing a RAND Graduate
 School (RGS) dissertation. ",0.7592820888425345,15,2
102," James Dertouzos, a senior economist and
 the RAND project leader supporting this research, provided almost
 daily input and guidance to my research and analytic efforts. ",0.9205875673719046,15,1
103," George
 Donohue, a deputy administrator at the Federal Aviation Adminis-
 tration (FAA), supported my earliest work at RAND and provided a
 xx
 Changing Bureaucratic Behavior:  Acquisition Reform in the U.S. Army
 true “policymaker’s” point of view. ",0.7520373910866769,15,2
104," Bryan Hallmark, a research
 scientist, provided invaluable insight into social psychology, its
 theories, and the complexities of causal modeling.",0.5341938156057013,16,6
105,"
 I must make a special acknowledgment of the financial support pro-
 vided by the Arroyo Center and its former director, James T. Quinli-
 van. ",0.6151899658661787,16,2
106," He—in concert with Ken Horn, director of the Arroyo Center’s
 Force Development and Technology Program—supported not only
 this dissertation, but my own professional development as well. ",0.6509446200455978,16,2
107," I
 truly appreciate their investment. ",0.3210838132445305,16,6
108," In addition I owe a debt to the
 other members of the RAND team studying incentives in Army
 acquisition:  Beth Benjamin, David Finegold, Mathew Sanders, and
 Alison Sanders. ",0.5393478074047907,16,2
109," Finally, my thanks to communications analyst
 Donna Keyser, who played an instrumental role in converting the
 original dissertation manuscript into this monograph, and to Nikki
 Shacklett, who performed the final editing.",0.7523685359807291,16,2
110,"
 1
 Chapter One
 INTRODUCTION
 When we use “the bureaucrat” as an epithet, we have in mind the
 psychological disassociation of rules about how to do one’s job from the
 injunctions of everyday common sense . . . ",0.5890440313919931,16,9
111," Our system of managing in
 the public sector may rob the people in it of their faculties to such an
 extent that, like a person on a mind-numbing drug, they no longer even
 realize that they are missing anything.",0.5358498514259259,17,6
112,"
 —Steven Kelman,  Procurement and Public Management
 The reason most often given for this embarrassment of nonresults [in
 reforming public agencies] is resistance by the bureaucracy. ",0.5679997095323781,17,6
113," Of course
 no one likes to be reinvented by fiat from above.",0.34604750083590363,17,6
114,"
 —Peter F. Drucker, in  The Atlantic Monthly
 ",0.2898357707663759,17,2
115,"This examination of bureaucratic behavior is intended to help
 policymakers better understand what motivates a bureaucrat to sup-
 port and enact changes in bureau operating processes and policy.",0.8213424264967182,17,0
116,"
 Which factors are important in determining whether or not a
 bureaucrat will support and implement a major change in policy? ",0.9796589953526137,17,8
117," To
 what degree do these factors result from our system of managing in
 the public sector, and to what degree from other determinants? ",0.5337820913378339,17,9
118," How
 can understanding the determinants of bureaucratic behavior assist
 us in implementing major changes within a bureaucratic organiza-
 tion?
 2
 Changing Bureaucratic Behavior:  Acquisition Reform in the U.S. Army
 ",0.8907195854236504,17,0
119,"In addressing these questions, this report focuses on the organiza-
 tions and personnel involved in the acquisition of goods and services
 for the U.S. Department of the Army (hereafter referred to as the U.S.
 Army or Army). ",0.9592715487347806,18,1
120," The U.S. Army is attempting major reform of its
 acquisition processes. ",0.638984771715272,18,1
121," Successful implementation of these changes
 will rely on the cooperation and discretion of thousands of federal
 bureaucrats who were inculcated, trained, and fostered within a
 hierarchical, rule-driven, and some would say excessively risk-averse
 organization. ",0.8815864223657034,18,0
122," The challenge is to determine how important this
 bureaucratic environment is in determining reform behavior.",0.5976325237734942,18,8
123,"
 It is important to note at the outset that the terms “bureaucracy” and
 “bureaucrat” are used here in their purest sense, as Max Weber
 meant them to be applied—to denote an organizational system
 based on hierarchy and rules and those who work within it (Weber,
 1962). ",0.6745704117868372,18,3
124," Throughout the research process, the author has found the
 bureaucrats within the Army acquisition system to be dedicated,
 hardworking, and motivated individuals.",0.5179277876984062,18,1
125,"
 OBJECTIVES OF THE REPORT
 ",0.4983724346443611,18,1
126,"This report addresses three policy questions:
 •
 Are military specification (hereafter called milspec) and standard
 reform being implemented successfully by Army acquisition bu-
 reaucrats?
 •
 What factors or determinants affect the willingness and ability of
 Army acquisition employees to implement milspec and standard
 reform?
 •
 Having assessed implementation to date and understanding bet-
 ter what determines bureaucratic behavior, how can the Army
 best affect the underlying beliefs and perceptions of its personnel
 in order to influence behavior in support of milspec and stan-
 dard reform?
 ",1.0946996731920604,18,8
127,"Ideally, the insights gained by answering these questions will provide
 the Army with more and better information about what motivates its
 employees and affects their behavior. ",0.69741145905902,18,8
128," In this way, current imple-
 mentation policies can be assessed and improvements suggested.",1.1545022327645613,18,0
129,"
 Introduction
 3
 THE THEORETICAL MODEL
 Three sets of factors are hypothesized to affect the willingness and
 ability of Army acquisition employees to implement reform. ",0.8741047207139063,18,8
130," These
 factors are:  (1) employees’ attitudes toward implementing reform;
 (2) employees’ subjective norms—or the perceived effect of the views
 of other social referents (colleagues, superiors, interest groups)—
 toward implementing reform; and (3) employees’ perception of be-
 havioral control—or their perception of how factors beyond their
 control (organizational or environmental factors) affect their ability
 to implement reform. ",0.9028994192363976,19,8
131," These factors form the core of the theory of
 planned behavior (TPB), a widely tested and applied theory from
 social psychology (Ajzen, 1991).",0.5929149953396528,19,9
132,"
 These three key factors—attitude, subjective norm, and perceived
 behavioral control—are themselves determined by a series of beliefs
 and perceptions, or underlying subfactors. ",0.5297289626170724,19,8
133," These subfactors are also
 examined in order to understand better why employees do or do not
 support and implement reform. ",0.9780270297063198,19,0
134," For example, attitudes are derived
 from evaluations of potential consequences that can result from
 specific behaviors. ",0.6153476237623561,19,8
135," If the underlying subfactors related to these con-
 sequences are favorable, a favorable attitude results and an em-
 ployee is more likely to implement reform.",0.7937762443092812,19,8
136,"
 Application of the theory of planned behavior to the problem of re-
 form behavior among Army acquisition employees leads to a behav-
 ioral model that identifies the factors affecting bureaucratic deci-
 sions, predicts bureaucratic behavior, and allows the development of
 conclusions and policy recommendations related to the implemen-
 tation of reform.",1.0008277069044949,19,8
137,"
 DATA COLLECTION AND METHODS
 To collect and analyze the data necessary to address the policy ques-",0.9170944057308875,19,4
138,"
 tions outlined above, a multimethod research approach was used.",0.6155101437255491,19,4
139,"
 ",0.0,19,-1
140,"The first method involves a series of interviews and case studies
 within the Army acquisition bureaucracy. ",0.749721474727962,19,1
141," These interviews provide
 data and observations related to the existing reform efforts, the envi-
 ronment (organizational and otherwise) within which the reforms
 are being attempted, and the motivations and concerns of Army
 bureaucrats facing the new policies and procedures.",0.9299066587293484,19,0
142,"
 4
 Changing Bureaucratic Behavior:  Acquisition Reform in the U.S. Army
 These interviews are then used to develop the second phase of data
 collection—a comprehensive survey administered to the Army
 acquisition work force. ",0.9054614751302763,19,1
143," The survey is designed to provide data on
 bureaucratic behavior and the various factors and underlying sub-
 factors postulated to affect behavior. ",0.695606646926254,20,8
144," These data allow for the empir-
 ical testing of the TPB model.",0.6768062924969834,20,4
145,"
 OUTLINE OF THE REPORT
 Chapter Two describes the policy environment within which Army
 reform is taking place. ",0.9024019642909635,20,1
146," The 1990s have seen a rise in public-sector
 reform efforts. ",0.6527162485981667,20,6
147," These efforts, sometimes called “reinventing gov-
 ernment,” try to apply private-sector management techniques to the
 public sector. ",0.5877983562789445,20,1
148," In many respects these reforms call for greater inno-
 vation and discretion on the part of public agencies and their em-
 ployees. ",0.6274942212560021,20,6
149," These same objectives are evident in the Army’s acquisition
 reform efforts. ",0.5310045937930243,20,1
150," While these reforms hold promise, there are concerns
 about the applicability of private-sector techniques for the public
 sector, as well as the formidable bureaucratic barriers that must be
 overcome if they are to operate effectively.",0.6889522112842698,20,0
151,"
 Chapter Three examines two broad theoretical approaches to why
 bureaucracies and bureaucrats operate the way they do across a
 variety of disciplinary boundaries, including public administration,
 political science, organizational theory, and economics. ",0.7025062738607866,20,9
152," Each of the
 theories considers the prime motivation or objective of the bureau-
 crat and his/her organization as being either self-interest or institu-
 tional rules and constraints. ",0.6174546497616301,20,9
153," These theories provide a framework for
 viewing and assessing the functioning of the Army acquisition
 bureaucracy.",0.6798429646208581,20,9
154,"
 Chapter Four outlines the theory of planned behavior and uses it to
 establish a notional model of bureaucratic behavior (Ajzen, 1991).",0.6589271356478742,20,4
155,"
 This model is used to operationalize and test the determinants of
 bureaucratic behavior as they apply in the Army acquisition
 bureaucracy.",0.6983783332206664,20,4
156,"
 Chapter Five first describes the process of data collection, including
 84 field interviews with a wide range of acquisition personnel on
 acquisition reform and milspec and standard reform. ",0.7977512220287821,20,1
157," These data are
 useful for identifying the underlying subfactors that may be impor-
 Introduction
 5
 tant in determining employees’ attitudes, subjective norms, and per-
 ceptions of behavioral control. ",0.6329488428585092,20,3
158," The chapter then describes an Army
 acquisition survey administered to 3,000 randomly selected mem-
 bers of the acquisition work force.",0.5373553028878191,21,1
159,"
 Chapter Six provides an initial analysis of the state of support for
 reform, and the state of reform behavior, within the acquisition work
 force. ",0.9683441840521771,21,1
160," It also describes the application of the bureaucratic behavior
 model using the survey data from the Army acquisition work force.",0.68734810914312,21,4
161,"
 This model identifies the importance and relative strength of
 bureaucratic attitudes, subjective norms (beliefs about referents),
 and perceptions of behavioral control (how difficult it will be to re-
 form) in the prediction of bureaucratic behavior. ",0.5516600695613275,21,3
162," In addition, this
 chapter examines how these three factors vary as a function of a
 bureaucrat’s experience, profession, and other individual character-
 istics.",0.5780143746335688,21,8
163,"
 Chapter Seven examines the role of underlying subfactors in the
 formation of bureaucratic attitudes toward milspec and standard
 reform. ",0.42898933362329456,21,9
