Seq.,sentence,similarity_to_bench,page,cluster
69," and/or individuals 
 responsible for signing certain documentation are deemed to be “program managers” 
 whether or not they have the requisite training and skills.",0.8144500375375221,5,5
70," The career path should include, in 
 addition to well understood systems engineering and related skills, numerous early 
 functional rotations, contemporary training opportunities, and rotations in the private 
 sector, all of which are essential to developing well rounded program",0.9841558429104025,5,7
71, managers and leaders.,0.657744066546174,5,10
72," 
 To their credit, OFPP and the Chief Acquisition Officers Council have already begun to 
 develop skills definitions and standards for program managers, but no actual career path 
 currently exists.",0.8550639917558188,5,11
73," In a government that is largely managed through “programs,”",0.47189854758839833,5,4
74," this is a 
 critical workforce gap that must be addressed.",0.7101800639665663,5,10
75," 
 3)  
 OFPP/OFAMP and OPM should immediately institute new acquisition workforce rotational 
 requirements to include mandatory cross‐functional rotations AND training.",0.9891920662715472,5,11
76,"  Similarly, 
 opportunities for rotations into the acquisition field should be provided to end‐users, 
 auditors, and others to gain an appreciation of the work required.",0.7107658069487495,5,5
77," 
 Rationale: It has long been a best commercial practice to expose developing talent to all 
 aspects of a business’s operations to ensure that, as they begin to specialize, they 
 understand the intersections and perspectives across the enterprise.",0.7664050348930995,5,7
78," Government workforce 
 development, on the other hand, is almost entirely insular and confined to a single 
 functional category.",0.5139387629596104,5,4
79," By changing that paradigm, and requiring that acquisition professionals 
 gain experience across the organization – in finance and accounting, budget, operations, 
 etc., – the government will be developing a more well‐rounded acquisition community than 
 ever before and will help ensure closer alignment between the acquisition professionals and 
 their internal customers.",1.0800754704548956,5,7
80,"  The same rationale is applicable to those functions that intersect 
 with the acquisition workforce.",0.49749544840595394,5,11
81," 
 4)  
 OPM, in conjunction with OFPP/OFAMP, should create a new career path for “technology 
 management.”",0.5658350339776019,5,10
82," Unlike previous recommendations for the creation of IT contracting cadres, 
 this career field would borrow from best commercial practices and lead to the development 
 of a defined, fully supported, career field that combines critical business acumen and skills 
 (including acquisition) with technology knowledge and expertise.",1.2102067865776522,5,7
83," 
  
 Rationale: One of the longest standing and most widely acknowledged challenges in 
 government is that it maintains strong siloes of work.",0.6573125814930576,5,4
84," The creation of a highly skilled, hybrid 
 technology management workforce will both enhance the government’s internal capacity to 
 direct and oversee its growing technology needs and help to emphasize customer‐centric 
 decision‐making, as opposed to the current functional compliance emphasis.",1.0508226963293195,5,7
85,"  
  
 5)  
 Create an Acquisition Excellence Council (AEC), under the auspices of OFPP/OFAMP, 
 comprised of government, industry and academic experts, to review and, where necessary, 
 overhaul current federal acquisition education programs and institutions to ensure that the 
 training and education of the acquisition workforce is both current and forward looking, 
 5  
  
 focuses appropriately on business acumen and skills,",0.9913579251264009,5,11
86," including risk management and 
 mitigation, and emphasizes critical thinking and decision‐making.",1.0558556406425208,6,10
87," 
  
 Rationale: Surveys conducted by the Professional Services Council and others have clearly 
 documented that federal acquisition leaders do NOT believe their workforces have 
 adequate business acumen, judgment or critical thinking skills.",0.8333249635453152,6,5
88, ,0.0,6,-1
89,"Despite enormous 
 investments and the continued expansion of “brick and mortar” federal acquisition training 
 entities, the currency and availability of acquisition training has not meaningfully improved 
 and there is a demonstrable gap in the training on services.",0.8223710593704097,6,10
90," For services acquisitions, quality 
 training is virtually non‐existent.",0.762326740614776,6,4
91,"  The AEC would be responsible for setting new education 
 and competency standards, exploring and approving alternative training tools and sources.",0.8291484978867713,6,4
92," 
  
 6)  
 As the AEC is formed and conducts its initial reviews, OFAMP/OFPP, in collaboration with 
 the Undersecretary of Defense (AT&L), should launch a pilot program to identify and test 
 alternative acquisition workforce training and development tools.",1.0682513114256156,6,11
93," The pilot program should 
 include an open competition for tools that rely on contemporary online/interactive 
 capabilities, focus on outcome‐based performance management, and more.",1.022434832257015,6,7
94," 
  
 Rationale: The acquisition workforce is the vital foundation upon which nearly 50 percent of 
 the federal discretionary budget is executed.",0.8031112531100968,6,11
95," Improved training and development is not only 
 a necessity, it is highly",0.8987268463288225,6,10
96," TIME SENSITIVE, given the large numbers of new entries into the 
 workforce.",0.5324418222498588,6,0
97," Current training tools have not been able to meet the needs of today’s 
 workforce, let alone for the future workforce.",0.8325729915762498,6,7
98," It is time to immediately and deliberately 
 explore alternatives to the traditional system.",0.4992840606954904,6,0
99," 
  
 7)  
 As new acquisition workforce training tools and curricula are developed, requirements and 
 certifications should be aligned with ",0.8962197116269116,6,7
100,"a recommended taxonomy for services acquisition, 
 included in PSC’s 2013",0.9493443832192998,6,11
101, Leadership Commission report.,0.7142021884768212,6,8
102,"  
  
 Rationale: Much as agencies should tailor their acquisition strategy to the level of 
 complexity and mission risk inherent in acquiring a given capability, acquisition workforce 
 training and certifications should be structured such that personnel with the most relevant 
 and demonstrated competencies are appropriately assigned to acquisitions that require 
 their particular set of skills.",1.0764354229053525,6,7
103," 
  
  
 III. ",0.20472833271812116,6,8
104," 
 Pre‐Solicitation  
 Problem:  Decisions made in the pre‐solicitation phase form a foundation that can make the difference 
 between successful acquisitions and missions and failure.",0.7487121621959584,6,5
105," Missteps at this stage of the process can 
 “snowball” throughout the acquisition lifecycle.",0.781360891774131,6,4
106,"  
 Recommendation:  Establish processes that enable accurate cost assessments and require cross‐
 functional communication and collaboration before and during requirements generation to ensure 
 accountability and transparency throughout the lifecycle of an acquisition.",1.331600661898045,6,7
107,"  
 6  
  
 1)   When organic or external sources of performance are being considered, and when cost is a 
 key decision factor, OMB should provide agencies with a vastly improved and more accurate 
 tool for estimating the relative costs of contractor vs. government performance.",1.2878781964296817,6,6
108, ,0.0,7,-1
109,"In so doing, 
 OMB should utilize and adopt the core recommendations in the Center for Strategic and 
 International Studies’ (CSIS) 2011",0.9449467733000739,7,11
110, report “DoD Workforce Cost Realism Assessment.”,0.9385719016250736,7,11
111,"   
 In addition, because it has those same (and additional) inherently faulty cost comparison 
 analysis methodologies, DoD Instruction 7041.04 (formally known as the Directive Type 
 Memorandum 09‐007) should be eliminated, or revised to address shortcomings identified 
 in the CSIS report.",1.2102440621028911,7,3
112," 
 Rationale: An accurate comparison of the fully burdened, lifecycle costs of contractors, 
 government civilians or military to perform specified work is an essential element in any 
 sourcing strategy for other than inherently governmental functions or critical positions.",1.1606862210071582,7,12
113," Yet 
 the government today lacks an accurate process.",0.5997561247516211,7,5
114," The previously utilized, but currently 
 outlawed, OMB Circular A‐76 process as well as ",0.5170932682902283,7,11
115,"the new DoD Instruction 7041.04 are both 
 fatally flawed, as documented by GAO, independent commissions formed by DOD, and 
 other agencies.",0.5843078801132648,7,11
116," The key flaw, and proposed “fixes,” were identified in the only objective, 
 comprehensive analysis of these tools conducted by the non‐partisan Center for Strategic 
 and International Studies.",1.1082738793529066,7,4
117," CSIS’s 2011 report provides a sound foundation on which to build 
 an objective and accurate cost comparison tool.",0.9956599609262753,7,4
118," 
 2)   OMB should require that all significant programs be led and managed by an “Integrated 
 Accountability Chain,” based on the Integrated Project Team (IPT) model, that includes lead 
 participants with functional decision",1.0188035709997951,7,7
119," making authority from all key internal stakeholder 
 components (customer/operator, contracting, engineering, legal, budget, etc.)",0.8797601373139102,7,4
120,"  Contractor 
 representatives must be engaged with, but might not be members of, the official 
 “integrated accountability chain.”",0.579829448621025,7,11
121,"   
 Rationale: The concept of IPTs is not new, but their use and effectiveness has been minimal 
 at best.",0.6969494592130769,7,12
122," While they often exist on some level, they typically lack the requisite decision‐
 making authorities necessary to achieve continuous program reviews, scope control, and 
 process discipline to ensure transparency, accountability and speed to outcomes.",1.0873657394181764,7,7
123," The 
 Integrated Accountability Chain(s) should submit regular, coordinated progress reports to 
 senior agency management to document their work AND track the program’s status against 
 validated metrics.",0.9907082771462652,7,11
124," The goal is to provide more authority and responsibility to the program 
 office.",0.76514774874599,7,4
125," 
 3)   Internal and cross‐functional communication should be required and evaluated by the 
 Integrated Accountability Chain. ",0.66509622182961,7,4
126," 
 Rationale: A lack of continuous communication between the program and the contracting 
 office in the government impedes successful mission outcomes.",0.6706164136598548,7,7
127," Robust communication is 
 required to ensure that process and compliance don’t outweigh mission needs and 
 outcomes.",0.8473433014125672,7,7
128, [A related recommendation can be found in IV.4 below.] ,0.8905631572599979,7,11
129," 
 7  
  
 4)   OMB should conduct a study examining 1) how government certifications, such as FedRAMP 
 or  Capability Maturity Model Integration (CMMI) , affect competition, 2) whether alternative 
 certifications meet the same or similar standards, and 3) the ability of these certifications to 
 evolve to meet new requirements and contractor offerings.",0.9930570143881912,7,12
130,"  Many of these certifications are 
 static.",0.23097992929448224,8,8
131," Evolving threats, such as cyber, require constantly evolving standards.",0.6640539073454766,8,10
132," More 
 information is needed to know if these standards can evolve rapidly and robustly to 
 maintain their value. ",0.8273836214746321,8,12
133," 
 Rationale: While alignment to standards can increase efficiency and ensure interoperability, 
 certification processes can sometimes serve as a barrier to entry.",0.8181081378771016,8,5
134," A thorough understanding 
 of the extent, if any, these certifications serve as a barrier to entry is needed to judge their 
 value.",0.5878842336183162,8,5
135," 
  
 IV. ",0.25889789370107813,8,8
136," 
 Solicitation/Evaluation 
 Problem:  Too often, solicitations are overly prescriptive of how requirements are to be executed, and 
 less instructive about desired outcomes and the criteria upon which offerors will be evaluated.",0.8263357135589103,8,6
137," 
 Evaluations focus disproportionately on price as the primary factor in determining the successful 
 bidder, without adequately assessing bidders’ ability to fulfill mission needs.",0.9752472121467501,8,12
138, ,0.0,8,-1
139,"This is especially true for 
 inventive solutions that may offer significant additional capabilities.",0.6362076343199433,8,12
140," The single‐minded focus on price 
 drives further adverse behaviors such as subjecting contractors to cost audits on firm fixed price 
 (FFP) contracts and constrained by arbitrary employee compensation caps.",0.9645697318587311,8,6
141,"  
 Recommendation:  Solicitation requirements should focus on the outcomes the government wishes to 
 achieve, with continuous input from stakeholders in the contracting community, and provide 
 opportunities for bidders to demonstrate where alternative solutions can achieve greater results.",1.0890146397426288,8,12
142," 
 Similarly, evaluations should include clear and specific weights for desired criteria and be oriented to 
 the outcomes to be achieved, not solely the price to be paid.",0.9045794943320894,8,6
143," Non‐value‐added requirements that 
 restrict contractors’ ability to compete for work and deliver innovative solutions should be removed.",0.9287692141636554,8,12
144," 
 1)   Each acquisition strategy should be developed to fit the nature of the work to be performed.",0.9785240114824646,8,5
145," 
 An objective taxonomy, such as developed by PSC and included in the 2013 Leadership 
 Commission report, that assesses complexity and risk should form the basis of the agency’s 
 acquisition strategy.",1.129385750214884,8,4
146," Best value/cost‐technical tradeoff (CTTO) should be the default 
 evaluation technique used for services acquisitions except for the most basic, commoditized 
 requirements.",0.9124301893469772,8,6
147,"  
 Rationale: A common taxonomy of services to be used to drive business and acquisition 
 strategies based on the acquisition’s requirements will help drive smart business and 
 acquisition strategies for the desired outcomes.",0.8116244345856826,8,7
148,"   
 Using the CTTO acquisition technique allows the government to best match the capabilities 
 it needs with the price it is willing to pay.",0.8988510541220743,8,12
149," Using CTTO does not prevent an award from going 
 to the lowest priced bidder; instead, this technique empowers the contracting and program 
 workforces to critically access which acquisition strategy and resulting solutions most 
 efficiently and effectively achieve the desired mission outcomes.",0.9661337211271877,8,12
150, ,0.0,8,-1
151,"It also provides an 
 8  
  
 opportunity for the government to consider solutions that may not have been previously 
 considered.",0.8822554120724141,8,12
152," In addition, the use of LPTA strategies for other than commodity procurements 
 presumes that the government is the best and sole determinant of the basic technical levels 
 required to achieve optimal outcomes; this is a dangerous presumption that is compounded 
 by the government’s human capital challenges.",0.9312115696577197,9,12
153,"  
 We reject the red herring that promoting best value over LPTA is an effort to increase prices 
 the government is required to pay.",0.8842205493197999,9,6
154,"  Where the government decides it is appropriate to 
 make a tradeoff between technical capability and the price to be paid, that resulting “best 
 value” determination is the right price to pay.",0.9593209382225213,9,6
155,"  
 2)   Statements of Objectives (SOOs) should be the default",0.35389804658582585,9,9
156," solicitation technique, especially for 
 major IT and complex services acquisitions, for all but the most basic, “commoditized” IT or 
 ",0.5138093843378169,9,4
157,services acquisitions.,0.30867992693940843,9,11
158,"  Statements of Objectives must include specific, measurable goals, tied 
 to mission outcome, against which the acquisition will be measured.",0.9896493511186223,9,5
159,"  OMB should reaffirm 
 its guidance emphasizing that the goal of SOOs is to unleash contractor creativity in support 
 of achieving desired goals, rather that specifying the method(s) by which they are to be 
 achieved.",0.8083801096489299,9,5
160,"   
 Rationale: Overly prescriptive solicitations, detailing ""how"" the solution is to be constructed, 
 rather than stating the objective of the problem to be solved, limit industry's ability to bring 
 innovative solutions to the government.",0.7115856195232836,9,12
161," Uses SOOs places more responsibility on the 
 acquisition workforce to correctly define the problem to be solved and requires a robust 
 ability to assess differing approaches.",0.8662596018346668,9,12
162, ,0.0,9,-1
163,"This can only be done via meaningful collaboration 
 with the program office which is more difficult under an acquisition where the program 
 officer and contracting officer reside in different agencies or don’t communicate with each 
 other.",0.6336972485190596,9,7
164," Especially for innovative technological solutions, using SOOs requires an extensive 
 understanding of technology and risk, which the current contracting workforce may lack.",0.7677935660830868,9,7
165," 
 3)   When SOOs are not used, requests for proposals (RFPs) should explicitly allow contractors to 
 offer an alternative solution or strategy that differs from the specific prescriptions included 
 in the RFP as long as the proposed solution or strategy still meets the desired outcome.",0.950748583546882,9,6
166,"  
 Rationale: Companies are often unsure when and how to propose alternative solutions and 
 are wary of offering any alternative solution that may fall outside the “traditional” or 
 current solution set the government has identified through its requested requirements.",0.8339754631963378,9,12
167," 
 Conversely, contracting officers may be wary of selecting alternative solutions for fear that 
 their decision will be rejected by the technical community or protested by competitors.",0.5858935373652253,9,5
168," By 
 explicitly allowing a range of solutions and strategies, companies could provide a more 
 diverse set of solutions to the government and the government would be better able to pick 
 the best offering from these solutions.",0.8543800399795036,9,12
169," Alternative solutions include ways to both reduce 
 costs and improve performance.",1.3485575180252989,9,12
170," Evaluation of these alternative solutions and strategies 
 should focus specifically on their ability to deliver the desired outcome.",0.8201188382465244,9,12
171," If a proposal meets 
 the desired outcome, it should not be penalized for utilizing an alternative solution or 
 strategy.",0.6133277875162467,9,5
172," Nor should companies be penalized for offering ideas beyond the limitations of the 
 solicitation.",0.5894024043094593,9,0
173,"  As a corollary, all proposals must be evaluated fairly and consistently to 
 mitigate protest challenges.",0.483523621073099,9,0
174," We recognize that this recommendation places more 
 9  
  
 responsibility on the contracting and technical workforces to correctly and fairly assess 
 differing approaches.",0.8052542979070046,9,5
175," 
 4)   When innovation is a goal for an acquisition, an “innovation template” should be added as 
 an addendum to the RFP.",0.48422284002531785,10,4
176," This template can be populated by bidders to call‐out specific 
 innovations included in their proposal, their individual and collective costs, and expected 
 returns on investment.",0.9362409750629149,10,6
177,"  PSC is developing a notional “innovation template” that will be 
 available by early fall, 2014.",0.6532327878962975,10,4
178,"  The template is intended to provide a tool to the contracting 
 workforce to help them assess differing approaches.",0.8267875620502306,10,7
179,"  
 Rationale: In proposals, the government needs to be able to clearly understand the 
 innovation being offered, the cost of the innovation, the risk and risk mitigation, and the 
 benefits the innovation provides.",0.9643047197959929,10,12
180,"  
 5)   Explicitly authorize and require continuous communications—within the precepts of 
 procurement integrity—within the government (between the program and contracting 
 offices) and between the government and contractors.",0.6988330988953816,10,3
181," This communication is required 
 during all stages of the acquisition process (pre‐solicitation, pre‐award, post‐award), 
 although the nature of the communication differs in each of these stages.",0.7160000864644409,10,3
182," Communication 
 about technical needs and desired outcomes (i.e. “expectation management”) is especially 
 important within the government during the pre‐solicitation phase.",0.7996443707587163,10,12
183,"  In addition, an external 
 communication plan and execution should be one aspect developed and evaluated by the 
 Integrated Accountability Chain.",0.8554550155631787,10,7
184," 
 Rationale: While communication within government and between government and industry 
 has been promoted by some top government leadership (DOD’s “Better Buying Power,” 
 OMB’s “Mythbusters,” etc.), it is still lacking in too many agencies and at too many levels.",0.721997519202008,10,7
185," 
 Many government employees do not understand when communication is permissible.",0.4810642635536982,10,5
186," 
 Federal agencies are also unsure about their authority to leverage social media and other 
 avenues to communicate with industry.",0.6665136554050811,10,1
187," [A related recommendation can be found in III.3 
 above.]",0.8687476758032373,10,11
188," 
 6)   The government should avoid the inappropriate use of procurement methods (e.g. reverse 
 auctions) for other than purely commodity‐based requirements, while also embracing well‐
 accepted industry best practices, such as pre‐RFP due diligence sessions, use of social media 
 for communication, competitive down‐selects, oral briefings, and specified bid/price ranges. ",0.9395123270480438,10,6
189," 
 Rationale: Procurement methods such as reverse auctions, which are focused only on 
 achieving the absolute lowest price, are not appropriate for any type of systems integration 
 or professional and technical services contracts.",0.9109666372341523,10,6
190," Evaluation of professional and technical 
 services should be based on the best value for the government, considering price and all 
 relevant non‐price factors.",0.9489835031724287,10,6
191," Procurement approaches that incorporate more innovative and 
 “commercial‐type” best practices into federal procurement",0.8430803956852441,10,7
192," increase competition, reduce 
 the number of protests, and increase the likelihood that the government will select an 
 offeror that best meets its requirements for a fair price.",0.9702837070329903,10,6
193," 
 7)   Prime contractor past performance must be a key metric on all solicitations.",0.9050824297803937,10,6
194,"   
 10  
  
 Rationale: The FAR already provides that past performance information is one indicator of 
 an offeror’s ability to perform the contract successfully.",0.9763023911189552,10,6
195," The currency, relevance and source 
 of the information, the context of the data, and general trends in contractor’s performance 
 already must be considered in every solicitation, with rare exceptions.",0.7961875164793712,11,9
196," However, too often 
 we see examples, such as the DOD electronic health records solicitation, that do not require 
 any past performance information regarding delivering eHR systems.",0.8631609778288494,11,3
197, ,0.0,11,-1
198,"While care must be 
 taken to be sure that past performance requirements do not establish unreasonable barriers 
 to competition or to driving towards innovative solutions, past performance has been 
 ingrained in federal acquisition because it is a fair predictor of future performance.",0.8776828168609218,11,12
199,"   
 8)   Require the disclosure of absolute weights of all evaluation factors (cost, technical 
 performance, risk, etc.)",1.035442736317284,11,6
200," in solicitations and task order requests that include evaluation 
 factors.",1.0248470478468246,11,6
201," 
 Rationale: Currently the FAR requires agencies to internally develop specific weighting for 
 the evaluation factors for awards, but these weights are not publically disclosed.",0.8030351539119278,11,6
202," The FAR 
 requires disclosing only the “relative weighting"" of the evaluation factors.",0.6903045010524829,11,9
203," Offerors should 
 have the maximum insight possible into the solutions the government is seeking and how 
 the government will evaluate and differentiate solutions.",0.6753048709551449,11,12
204," Not disclosing the absolute weight 
 of evaluation criteria only serves to reduce the ability of contractors to provide the 
 outcomes the government seeks.",0.8358591799006861,11,6
205," 
 9)   Create incentives or remove disincentives for prime contractors to engage with and include 
 emerging contractors/capabilities.",0.8896813399425137,11,12
206,"  
 Rationale: To ensure the government still has access to the solutions provided by 
 commercial companies, the government needs to better incentivize, or remove obstacles 
 that disincentivize, primes from engaging with new or emerging subcontractors from 
 outside the traditional marketplace.",0.9174032556861077,11,12
207, ,0.0,11,-1
208,"These could vary based on the technology or capability 
 being sought.",0.5981203694235201,11,4
209,"  
 10)   Remove and simplify regulatory and compliance burdens which prevent prime contractors 
 from partnering with subcontractors.",0.656830097019307,11,2
