Seq.,sentence,similarity_to_bench,page,cluster
73,"While there can be differences of opinion 
 over some of the specifics of the process, I do not believe there is much 
 debate about the soundness of the basic steps. ",0.5229088708511405,6,2
74,"It is a clear picture of 
 “what to do.” ",0.31863693079395194,6,11
75,"
  
  
                                                                                                                      
 5 Pub. ",0.44391726814475346,6,3
76,"L. No. 111-23 as amended, Office of the Under Secretary of Defense, Acquisition, 
 Technology and Logistics Memorandum: “Better Buying Power: Mandate for Restoring 
 Affordability and Productivity in Defense Spending” (June 28, 2010). ",0.8439319864693984,6,9
77,"Office of the Under 
 Secretary of Defense, Acquisition, Technology and Logistics Memorandum: “Better Buying 
 Power 2.0: Continuing the Pursuit for Greater Efficiency and Productivity in Defense 
 Spending” (Nov. 13, 2012). ",0.8324235326005647,6,9
78,"
 6 Department of Defense Instruction 5000.02,  Operation of the Defense Acquisition 
 System  (Dec. 8, 2008). ",0.5200371329125587,6,9
79,"
  
   
  
  
  
 Page 5 
 GAO-14-145T   
 Table 2: Best Practices for Knowledge-based Acquisitions 
 Knowledge Point 1: Start of product development activities (Milestone B) 
 Demonstrate technologies sufficiently to ensure they are mature and work as intended  
 Ensure that requirements are informed by a preliminary system design  
 Establish cost and schedule estimates based on the preliminary design and other system 
 engineering tools (such as prototyping) ",1.2154079265818423,6,6
80," 
 Constrain development to 5 years or so in anticipation of future upgrades  
 Conduct independent assessment of risks and cost  
 Develop a suitable contract strategy 
 Fully fund the planned development work 
 Hold major milestone decision review to begin product development  
  
 Knowledge Point 2: ",1.2786787459581237,7,5
81,"Critical design review midway through product development  
 Complete 90 percent of engineering design drawing packages to ensure design is stable 
 ",0.9582291717869638,7,5
82,"Demonstrate with system integration prototype that design performs as intended  
 Identify critical manufacturing processes and key system characteristics 
 Establish targets and growth plan for product reliability  
 Conduct independent cost estimate  
 Conduct system critical design review to ensure design meets requirements  
  
 Knowledge Point 3: Initiation of production for delivery to customer (Milestone C) 
 Demonstrate critical manufacturing processes on a pilot production line 
 Build and test production-representative prototypes to demonstrate product in 
 operational environment and to achieve reliability goal 
 Collect data on critical manufacturing processes and demonstrate that they are in 
 statistical control to ensure quality 
 Conduct independent cost estimate  
 Conduct major milestone decision review to begin production  
 Source: GAO. ",1.5590656460008285,7,5
83,"
  
 Our work over the last year shows that, to the extent reforms like the 
 Weapon Systems Acquisition Reform Act and DOD’s Better Buying 
 Power initiatives are being implemented, they are having a positive effect 
 on individual programs. ",1.0399726130958802,7,6
84,"For example, several programs we have 
 reviewed are: 
 •  
 making early trade-offs among cost, schedule, and technical 
 performance requirements; 
 •  
 developing more realistic cost and schedule estimates; 
 •  
 increasing the amount of testing during development; and 
  
   
  
  
  
 Page 6 
 GAO-14-145T   
 •  
 placing greater emphasis on reliability. ",1.4033034014621002,7,6
85,"
 These improvements do not yet signify a trend or suggest that a corner 
 has been turned. ",0.8669799605492118,8,10
86,"The reforms themselves still face implementation 
 challenges such as staffing and clarity of guidance and will doubtless 
 need refining as experience is gained. ",0.9722774431115012,8,8
87,"We have made a number of 
 recommendations on how DOD can improve implementation of the 
 Weapon Systems Acquisition Reform Act. 7
 To a large extent, the improvements we have seen tend to result from 
 external pressure exerted by higher level offices within DOD on individual 
 programs. ",1.2037369137645726,8,6
88,"In other words, the reforms have not yet been institutionalized 
 within the services. ",0.7977479813649468,8,10
89,"We still see employment of other practices—that are 
 not prescribed in policy—such as concurrent testing and production, 
 optimistic assumptions, and delayed testing. ",0.7182214667044658,8,5
90,"These are the same kinds of 
 practices that perpetuate the unsatisfactory results that have persisted in 
 acquisitions through the decades, such as significant cost growth and 
 schedule delays. ",0.8860038423224937,8,1
91,"They share a common dynamic: moving forward with 
 programs before the knowledge needed to make decisions is sufficient. ",0.7490098619874979,8,7
92,"
  
 We have reported that most programs still proceed through the critical 
 design review without having a stable design, even though we have made 
 a number of recommendations on the importance of this review and how 
 to prepare for it. ",1.063307916092786,8,5
93,"8  Also, programs proceed with operational testing before 
 they are ready. ",0.5907489762779438,8,5
94,"Other programs are significantly at odds with the 
 acquisition process. ",0.5157521600965993,8,6
95,"Among these I would number Ballistic Missile 
 Defense System, Future Combat Systems (since canceled), Littoral 
 Combat Ship, and airships. ",0.4755685440472668,8,10
96,"We recently reported on the Unmanned 
 Carrier-Launched Airborne Surveillance and Strike program which 
 proposes to complete the main acquisition steps of design, development, 
 testing, manufacturing, and initial fielding before it formally enters the 
 acquisition process. ",0.830713984650855,8,5
97,"9
                                                                                                                      
 7 GAO,  Weapons Acquisition Reform: Reform Act Is Helping DOD Acquisition Programs 
 Reduce Risk, but Implementation Challenges Remain , 
  
   GAO-13-103  (Washington, D.C.: 
 Dec. 14, 2012). ",1.0595863981090146,8,9
98,"
 8   GAO-02-701  
 9 GAO,  Defense Acquisitions: Navy Strategy for Unmanned Carrier-Based Aircraft System 
 Defers Key Oversight Mechanisms ,  GAO-13-833  (Washington, D.C.: Sep. 26, 2013). ",0.7366405711572778,8,9
99,"
  
   
  
  
  
 Page 7 
 GAO-14-145T   
 The fact that programs adopt practices that run counter to what policy and 
 reform call for is evidence of the other pressures and incentives that 
 significantly influence program practices and outcomes. ",0.8386110914623593,8,8
100,"I will turn to these 
 next. ",0.16492083769616325,9,11
101,"
  
 An oft-cited quote of David Packard, former Deputy Secretary of Defense, 
 is: “We all know what needs to be done. ",0.5864422427398873,9,9
102,"The question is why aren’t we 
 doing it?” ",0.36063324644377376,9,11
103,"To that point, reforms have been aimed mainly at the “what” 
 versus the “why.” ",0.5726664144222073,9,10
104,"They have championed sound management practices, 
 such as realistic estimating, thorough testing, and accurate reporting. ",0.8104301118535264,9,5
105,"
 Today, these practices are well known. ",0.41563008835682824,9,12
106,"We need to consider that they 
 mainly address the mechanisms of weapon acquisitions. ",0.8841221170387821,9,6
107,"Seen this way, 
 the practices prescribed in policy are only partial remedies. ",0.5498759464469478,9,2
108,"The 
 acquisition of weapons is much more complex than policy describes and 
 involves very basic and strongly reinforced incentives to field weapons. ",0.7438292875326525,9,8
109,"
 Accordingly, rival practices, not normally viewed as good management 
 techniques, comprise an effective stratagem for fielding a weapon 
 because they reduce the risk that the program will be interrupted or called 
 into question. ",0.8589130801143217,9,6
110,"
 I will now discuss several factors that illustrate the pressures that create 
 incentives to deviate from sound acquisition management practices. ",0.7035388338673616,9,8
111,"
  
  
  
  
 The process of acquiring new weapons is (1) shaped by its different 
 participants and (2) far more complex than the seemingly straightforward 
 purchase of equipment to defeat an enemy threat. ",0.6100295057435321,9,11
112,"Collectively, as 
 participants’ needs are translated into actions on weapon programs, the 
 purpose of such programs transcends efficiently filling voids in military 
 capability. ",0.7923499285175761,9,6
113,"Weapons have become integral to policy decisions, definitions 
 of roles and functions, justifications of budget levels and shares, service 
 reputations, influence of oversight organizations, defense spending in 
 localities, the industrial base, and individual careers. ",0.9116542543271071,9,12
114,"Thus, the reasons 
 “why” a weapon acquisition program is started are manifold and 
 acquisitions do not merely provide technical solutions. ",0.7065127063410422,9,6
115,"
 Another Side of 
 Acquisition: 
 Incentives 
 Several Factors Create 
 Incentives to Deviate from 
 Sound Acquisition 
 Practices 
 Conflicting Demands 
  
   
  
  
  
 Page 8 
 GAO-14-145T   
 While individual participants see their needs as rational and aligned with 
 the national interest, collectively, these needs create incentives for 
 pushing programs and encouraging undue optimism, parochialism, and 
 other compromises of good judgment. ",0.8500326002894132,9,8
116,"Under these circumstances, 
 persistent performance problems, cost growth, schedule slippage, and 
 difficulties with production and field support cannot all be attributed to 
 errors, lack of expertise, or unforeseeable events. ",1.0179750548329385,10,1
117,"Rather, a level of these 
 problems is embedded as the undesirable, but apparently acceptable, 
 consequence of the process. ",0.5925492780154061,10,11
118,"These problems persist not because they 
 are overlooked or under-regulated, but because they enable more 
 programs to survive and thus more needs to be met. ",0.675878578723596,10,7
119,"The problems are 
 not the fault of any single participant; they are the collective responsibility 
 of all participants. ",0.4871928630620459,10,11
120,"Thus, the various pressures that accompany the 
 reasons why a program is started can also affect and compromise the 
 practices employed in its acquisition. ",0.601289395875078,10,8
121,"
 I would like to highlight three characteristics about program funding that 
 create incentives in decision making that can run counter to sound 
 acquisition practices. ",0.914869570998315,10,8
122,"First, there is an important difference between what 
 investments in new products represent for a private firm and for DOD. ",0.6279956722493605,10,12
123,"In 
 a private firm, a decision to invest in a new product, like a new car design, 
 represents an expense. ",0.6703228830910963,10,11
124,"Company funds must be expended that will not 
 provide a revenue return until the product is developed, produced, and 
 sold. ",0.8835704301755106,10,11
125,"In DOD, new products, in the form of budget line items, can 
 represent revenue. ",0.6792600223624549,10,1
126,"An agency may be able to justify a larger budget if it 
 can win approval for more programs. ",0.7029239720875626,10,5
127,"Thus, weapon system programs can 
 be viewed both as expenditures and revenue generators. ",0.5184143932713711,10,1
128,"
 Second, budgets to support major program commitments must be 
 approved well ahead of when the information needed to support the 
 decision to commit is available. ",0.83981061392252,10,5
129,"Take, for example, a decision to start a 
 new program scheduled for August 2016. ",0.7715138488900304,10,5
130,"Funding for that decision would 
 have to be included in the fiscal year 2016 budget. ",1.0619055067718757,10,1
131,"This budget would be 
 submitted to Congress in February 2015—18 months before the program 
 decision review is actually held. ",0.8835948235708014,10,5
132,"DOD would have committed to the 
 funding before the budget request went to Congress. ",1.0122144190787106,10,10
133,"It is likely that the 
 requirements, technologies, and cost estimates for the new program—
 essential to successful execution—may not be very solid at the time of 
 funding approval. ",1.1468796669978767,10,6
134,"Once the hard-fought budget debates put money on the 
 table for a program, it is very hard to take it away later, when the actual 
 program decision point is reached. ",0.7471239260699879,10,11
135,"
 Funding Dynamics 
  
   
  
  
  
 Page 9 
 GAO-14-145T   
 Third, to the extent a program wins funding, the principles and practices it 
 embodies are thus endorsed. ",0.6709181215833607,10,8
136,"So, if a program is funded despite having 
 an unrealistic schedule or requirements, that decision reinforces those 
 characteristics, not sound acquisition processes. ",0.9333280318541156,11,6
137,"Pressure to make 
 exceptions for programs that do not measure up are rationalized in a 
 number of ways: an urgent threat needs to be met; a production capability 
 needs to be preserved; despite shortfalls, the new system is more 
 capable than the one it is replacing; or the new system’s problems will be 
 fixed in the future. ",1.1346463783111602,11,7
138,"It is the funding approvals that ultimately define 
 acquisition policy. ",0.9347021897984376,11,5
139,"
 DOD has a unique relationship with the defense industry that differs from 
 the commercial marketplace. ",0.4385163097006564,11,12
140,"The combination of a single buyer (DOD), a 
 few very large prime contractors in each segment of the industry, and a 
 limited number of weapon programs constitutes a structure for doing 
 business that is altogether different from a classic free market. ",0.8243992619917768,11,12
141,"For 
 instance, there is less competition, more regulation, and once a contract 
 is awarded, the contractor has considerable power. ",0.6142524804686614,11,11
142,"10  Moreover, in the 
 defense marketplace, the firm and the customer have jointly developed 
 the product and, as we have reported previously, the closer the product 
 comes to production the more the customer becomes invested and the 
 less likely they are to walk away from that investment. ",0.7502185179402943,11,7
143,"11
 J. Ronald Fox, author of  Defense Acquisition Reform 1960-2009: An 
 Elusive Goal , sums up the situation as follows. ",0.6348449754428508,11,9
144,"“Many defense acquisition 
 problems are rooted in the mistaken belief that the defense industry and 
 the government-industry relationship in defense acquisition fit naturally 
 into the free enterprise model. ",0.5502984897150531,11,12
145,"Most Americans believe that the defense 
 industry, as a part of private industry, is equipped to handle any kind of 
 development or production program. ",0.6116647375252726,11,12
146,"They also by and large distrust 
  While a defense 
 firm and a military customer may share some of the same goals, 
 important goals are different. ",0.6018301517154337,11,12
147,"Defense firms are accountable to their 
 shareholders and can also build constituencies outside the direct 
 business relationship between them and their customers. ",0.7121949027047377,11,12
148,"This 
 relationship does not fit easily into a contract. ",0.4750643348132334,11,11
149,"
                                                                                                                      
 10 Barry D. Watts and Todd Harrison,  Sustaining Critical Sectors of the Defense Industrial 
 Base  (Washington, D.C.: Center for Strategic and Budgetary Assessments, 2011). ",0.9601115435402308,11,3
150,"
 11 GAO,  Best Practices: Successful Application to Weapon Acquisitions Requires Changes 
 in DOD’s Environment ,  GAO/NSIAD-98-56  (Washington, D.C.: Feb. 24, 1998). ",0.8774041531268632,11,6
151,"
 Industry Relationship 
  
   
  
  
  
 Page 10 
 GAO-14-145T   
 government ‘interference’ in private enterprise. ",0.42878518959542933,11,12
152,"Government and industry 
 defense managers often go to great lengths to preserve the myth that 
 large defense programs are developed and produced through the free 
 enterprise system.” ",0.6718536500212297,12,12
153,"But neither the defense industry nor defense 
 programs are governed by the free market; “major defense acquisition 
 programs rarely offer incentives resembling those of the commercial 
 marketplace.” ",0.613032076696029,12,12
154,"12
 Dr. Fox also points out that in private industry, the program manager 
 concept works well because the managers have genuine decision-making 
 authority, years of training and experience, and understand the roles and 
 tactics within government and industry. ",0.9133599233114156,12,0
155,"In contrast, Dr. Fox concludes 
 that DOD program managers lack the training, experience, and stature of 
 their private sector counterparts, and are influenced by others in their 
 service, DOD, and Congress.",0.8902432628142977,12,12
156,"
  
 13  In 2006, we reported that program ",0.5373971169527253,12,1
157,"
 managers indicated to us that the acquisition process does not enable 
 them to succeed because it does not empower them to make decisions 
 on whether the program is ready to proceed forward or even to make 
 relatively small trade-offs between resources and requirements as 
 unexpected problems are encountered. ",0.9275352042562508,12,7
158,"Program managers said that they 
 are also not able to shift personnel resources to respond to changes 
 affecting the program. ",0.8756541480997664,12,7
159,"14
 We have also reported on the lack of continuity in the tenure of key 
 acquisition leaders across the time frames of individual programs. ",0.6590584258505978,12,6
160,"A 
 major acquisition can have multiple program managers during product 
 development. ",0.6862982185390353,12,6
161,"Other key positions throughout the acquisition chain of 
 command also turn over frequently. ",0.4828304002518287,12,0
162,"For example, DOD acquisition 
 executives do not necessarily stay in their positions long enough to 
 develop the needed long-term perspective or to effectively change 
 traditional incentives. ",0.8730322876441562,12,8
163,"Moreover, their decisions can be overruled through 
 the cooperative actions of other acquisition participants. ",0.627905080560798,12,0
164,"The 
 effectiveness of reforms to the acquisition process depends in large 
 measure on a cadre of good people who may be inadequately prepared 
  
                                                                                                                      
 12 J. Ronald Fox,  Defense Acquisition Reform, 1960-2009: An Elusive Goal  (Washington, 
 D.C.: U.S. Army Center of Military History, 2011). ",1.0503627518391958,12,9
165,"
 13 Fox , Defense Acquisition Reform. ",0.6543588522882474,12,9
166," 
 14 GAO,  Best Practices: Better Support of Program Managers Needed to Improve 
 Outcomes ,  GAO-06-110  (Washington, D.C.: Nov. 30, 2005). ",1.0628209171467675,12,6
167,"
 The Right People 
  
   
  
  
  
 Page 11 
 GAO-14-145T   
 for their position or forced into the near-term perspective of their tenures. ",0.4463206242423035,12,11
168,"
 In this environment, the effectiveness of management can rise and fall on 
 the strength of individuals; accountability for long-term results is, at best, 
 elusive. ",0.6187696762067695,13,4
169,"
 In my more than 30 years in the area, I do not know of a time or era when 
 weapon system programs did not exhibit the same symptoms that they do 
 today. ",0.5598798326357609,13,10
170,"Similarly, I do not subscribe to the view that the acquisition process 
 is too rigid and cumbersome. ",0.45681916956466184,13,2
171,"Clearly, this could be the case if every 
 acquisition followed the same process and strategy without exception. ",0.7700787913282502,13,5
172,"But 
 they do not. ",0.0,13,-1
173,"We repeatedly report on programs approved to modify policy 
 and follow their own process. ",0.777608354980721,13,5
174,"DOD refers to this as tailoring, and we see 
 plenty of it. ",0.3545362768966858,13,2
175,"
 At this point, we should build on existing reforms—not necessarily by 
 revisiting the process itself but by augmenting it by tackling incentives. ",0.7929123266244978,13,8
176,"To 
 do this, we need to look differently at the familiar outcomes of weapon 
 systems acquisition—such as cost growth, schedule delays, large support 
 burdens, and reduced buying power. ",0.9931283372530714,13,6
